UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,NER,gender,scores,sentiment_score,overall_sentiment
Bimaloan.net,@bimaloan0,2023-01-04T16:11:30.000Z,"Bimaloan.net
@bimaloan0
·
4 Jan","#Uttarakhand BJP formed a 14-member committee to assess the landslides and damages taking place in #Joshimath.
91",,,,,[],https://twitter.com/bimaloan0/status/1610670263070244868,,,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4404}",-0.4404,neg
TV9 Bharatvarsh,@TV9Bharatvarsh,2023-01-04T13:57:45.000Z,"TV9 Bharatvarsh
@TV9Bharatvarsh
·
4 Jan","4 thousand families in trouble..Who is the real 'culprit'?
#Satta | #Joshimath |
@RahulSinhaTV
1
4
435",,,1,4,['https://pbs.twimg.com/amplify_video_thumb/1610636094705643523/img/hmZpet6-7aRuLd6u.jpg'],https://twitter.com/TV9Bharatvarsh/status/1610636606775660546,ORG,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
TV9 Bharatvarsh,@TV9Bharatvarsh,2023-01-04T13:57:05.000Z,"TV9 Bharatvarsh
@TV9Bharatvarsh
·
4 Jan","Has Joshimath been considered as Gurugram-Noida?
#Satta | #Joshimath |
@RahulSinhaTV
2
519",,,,2,['https://pbs.twimg.com/amplify_video_thumb/1610634910888497152/img/pJwiqO9gdQFwLfWu.jpg'],https://twitter.com/TV9Bharatvarsh/status/1610636437665517570,ORG,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
TV9 Bharatvarsh,@TV9Bharatvarsh,2023-01-04T13:56:21.000Z,"TV9 Bharatvarsh
@TV9Bharatvarsh
·
4 Jan","Danger alarm..the result should not be like Joshimath?
#Satta | #Joshimath |
@RahulSinhaTV
2
7
668",,2,,7,['https://pbs.twimg.com/amplify_video_thumb/1610632321589477376/img/8F_mW5z2OkXWiZP3.jpg'],https://twitter.com/TV9Bharatvarsh/status/1610636252122075137,ORG,,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.6715}",-0.6715,neg
NBT Hindi News,@NavbharatTimes,2023-01-04T09:33:13.000Z,"Nbut Hindi News
@navabharatatimes
·
4 John","We were left to die in the severe cold... Cracks on the roads are widening in Joshimath, 5 families spent the night on the roadside
#Joshimath #JoshimathRoad
navbharattimes.indiatimes.com
Uttarakhand: Left us to die in the cold... Cracks on the roads are widening in Joshimath, 5...
Uttarakhand News: Two hotels in Joshimath are diagonally supported by each other. The people living around these hotels are losing their sleep. He says that the Uttarakhand government is being negligent in this matter.
1
3
724",,,1,3,['https://pbs.twimg.com/card_img/1613126685855027200/PObFYhie?format=jpg&name=small'],https://twitter.com/NavbharatTimes/status/1610570033322950656,ORG,,"{'neg': 0.145, 'neu': 0.816, 'pos': 0.038, 'compound': -0.8904}",-0.8904,neg
TV9 Bharatvarsh,@TV9Bharatvarsh,2023-01-04T09:06:06.000Z,"TV9 Bharatvarsh
@TV9Bharatvarsh
·
4 Jan","Know why Joshimath is so important?
#Joshimath |
@GauravAgrawal
1
4
743",,,1,4,['https://pbs.twimg.com/amplify_video_thumb/1610561855214452737/img/TML3nqzfmjKYlIbg.jpg'],https://twitter.com/TV9Bharatvarsh/status/1610563207512621058,ORG,,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.3327}",0.3327,pos
thehillnews.in,@thehill_news,2023-01-04T09:04:23.000Z,"thehillnews.in
@thehill_news
·
4 Jan","Today #Haldwani is trending on Twitter. There, the minorities have built 4500 houses by illegally occupying the railway land. Drop the order of the High Court, there is a hearing in the Supreme Court tomorrow. But no one is taking care of #Joshimath where people are afraid to sleep in their homes even in cold night
4
9
34
1,029",,4,9,34,[],https://twitter.com/thehill_news/status/1610562778049441792,,,"{'neg': 0.068, 'neu': 0.829, 'pos': 0.103, 'compound': 0.5023}",0.5023,pos
USF,@usf4youth,2023-01-04T08:36:19.000Z,"USF
@usf4youth
·
4 Jan","Life is spent in making the house a home. These cracks in the walls are actually becoming a pain in the hearts of the people. The discussion has come on the future of Joshimath. The whole city is in panic, sometimes there are reports of water leakage from somewhere. People have to leave their homes.
#savejoshimath #joshimath
3
2
210",,,3,2,"['https://pbs.twimg.com/media/FlnX36_agAA8HHr?format=jpg&name=small', 'https://pbs.twimg.com/media/FlnX4U-aYAATReh?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FlnX4n2agAABjRa?format=jpg&name=360x360']",https://twitter.com/usf4youth/status/1610555713667084293,,,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.7783}",-0.7783,neg
Meerut Report,@MeerutReport,2023-01-04T08:31:23.000Z,"Meerut Report
@MirrorReport
·
4 John","The threat of landslides increased in Uttarakhand, the administration shifted five families
https://bit.ly/3QaSykr
@TazzaKhabar
 #uttarakhand #chamoli #joshimath #landslide
tazzakhabar.com
The threat of landslides increased in Uttarakhand, the administration shifted five families
Chamoli. The increasing scope of landslide in Joshimath has become a threat to the lives of the local residents. In Jaypee Colony, there is a security threat due to water coming out in the houses. People who are still living. She shivers this winter...
38",,,,,[],https://twitter.com/MeerutReport/status/1610554470836101121,,,"{'neg': 0.156, 'neu': 0.768, 'pos': 0.076, 'compound': -0.8402}",-0.8402,neg
PTC News | PTC News,@ptcnews,2023-01-04T05:33:14.000Z,"PTC News | PTC News
@ptcnews
·
4 Jan","Joshimath going underground
People requested to shift to another place
#Uttarakhand #joshimathnews #joshimath #SinkinglandinUttarakhand #landslides #LatestNews #PTCNews
1
9
675",,1,,9,['https://pbs.twimg.com/media/Flmt95raYAAprDg?format=jpg&name=small'],https://twitter.com/ptcnews/status/1610509641385136131,ORG,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Pride of Himalaya,@prideofhimalaya,2023-01-04T05:21:25.000Z,"Pride of Himalaya
@prideofhimalaya
·
4 Jan","Good morning from Himalaya!

#Sunrise: #Auli #Joshimath
: Jayanta Mukherjee

#PrideOfHimalaya's healthy & tasty #Immunity booster #GreenTea  helps you to #LiveHealthy !
All ingredients grown & blended in the divine mountains of #Uttarakhand.

Explore:
https://amazon.in/stores/PRIDEOFHIMALAYA/%25E0%25A4%25AE%25E0%25A5%2581%25E0%25A4%2596%25E0%25A5%258D%25E0%25A4%25AF%25E0%25A4%25AA%25E0%25A5%2583%25E0%25A4%25B7%25E0%25A5%258D%25E0%25A4%25A0/page/CF95BACD-A8EF-43ED-871C-A2D8E1DC7AEE?channel=Store%20share%20-%20Twitter…
Pride of Himalaya
@prideofhimalaya
·
3 Jan
Good morning from Himalaya!

#Sunrise: #Chaukori Pithoragarh
: Amit Sen
1
275",📷 🍵 📷 🍵,,,1,"['https://pbs.twimg.com/media/FlmrQVEaAAEfykq?format=jpg&name=small', 'https://pbs.twimg.com/media/FlmrQ9hagAA1eb0?format=jpg&name=small', 'https://pbs.twimg.com/profile_images/1609610185458462721/FQeD5nI1_mini.jpg', 'https://pbs.twimg.com/media/FlhMoPZaYAMa074?format=jpg&name=240x240', 'https://pbs.twimg.com/media/FlhMoheaYAAM3K7?format=jpg&name=120x120', 'https://pbs.twimg.com/media/FlhMpL4aAAATee6?format=jpg&name=120x120']",https://twitter.com/prideofhimalaya/status/1610506666814099458,,,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.9515}",0.9515,pos
TV9 Bharatvarsh,@TV9Bharatvarsh,2023-01-04T03:39:50.000Z,"TV9 Bharatvarsh
@TV9Bharatvarsh
·
4 Jan","Big devastation knocks in Uttarakhand! Cracks in houses, roads and fields due to landslide in Joshimath

#UttarakhandNews | #HindiNews | #joshimath
tv9hindi.com
Big devastation knocks in Uttarakhand! Cracks in house, road and fields due to landslide in Joshimath
Once again in Uttarakhand, people are in panic due to the knock of major destruction. Due to the landslide happening in Joshimath of Chamoli district, the cracks in the houses of the people are increasing in the past days.
3
12
638",,,3,12,['https://pbs.twimg.com/card_img/1613752175951241216/mqBsQja8?format=jpg&name=small'],https://twitter.com/TV9Bharatvarsh/status/1610481102761885696,ORG,,"{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.9214}",-0.9214,neg
Endangered Himalaya,@EndangeredHimal,2023-01-04T01:45:01.000Z,"Endangered Himalaya
@EndangeredHimal
·
4 Jan","'panel points to 'ground subsidence' — a gradual settling or sudden sinking of the earth's surface due to removal or displacement of subsurface materials — that has induced structural defects & damage observed in almost all wards of #Joshimath https://theprint.in /environment/parts-of-joshimath-town-sinking-uttarakhand-govt-may-go-for-construction-ban-relocation/1134269/… #Uttarakhand
atul sati
@atulsati1
,
Jan 3
This source of water suddenly burst out in Marwari below Joshimath last night. Muddy water is continuously flowing from here. People suspect that it is NTPC tunnel water.
Cracks have appeared in many new areas last night. The road in the main market has cracked. Post office

https://m.facebook.com/story.php?story_fbid=pfbid0oy73jRsHcXvwbWgDyzwbhkmyNA1snc3mtA87hMetDdMFHiwDLy17vxZe26bnxDx2l&id=100002036746060&mibextid=Nif5oz…
Show this thread
1
1
342",,,1,1,['https://pbs.twimg.com/profile_images/1470749588369784833/9hcp9KNK_mini.jpg'],https://twitter.com/EndangeredHimal/status/1610452204665864193,LOC,,"{'neg': 0.082, 'neu': 0.918, 'pos': 0.0, 'compound': -0.7964}",-0.7964,neg
The Explained Post,@explained_post,2023-01-05T19:56:16.000Z,"The Explained Post
@explained_post
·
6 Jan","Why #Joshimath is Sinking? 
https://explainedpost.com/why-joshimath-is-sinking-2/… 

#Uttarakhand #Joshimath #HaldwaniEncroachment
explainedpost.com
Why Joshimath is Sinking? - The Explained Post
The anicient Uttarakhand town, Joshimath, popular as one of the most important religious places in the state is sinking. Several cracks have been developed in the houses, fields and roadways leading...
1
1
303",,,1,1,['https://pbs.twimg.com/card_img/1613744139555962882/53Cpc2f1?format=jpg&name=small'],https://twitter.com/explained_post/status/1611089215412137985,WORK_OF_ART,,"{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.6432}",0.6432,pos
RW • Rishikesh Writings,@RwRishikesh,2023-01-05T19:06:34.000Z,"RW • Rishikesh Writings
@RwRishikesh
·
6 Jan","Cracks in 561 buildings, DM sent detailed report of Joshimath landslide to Chief Minister's secretary #Joshimath #Uttarakhand #rishikeshwritings
1
2
298",,,1,2,[],https://twitter.com/RwRishikesh/status/1611076709243293698,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Hate Detector,@HateDetectors,2023-01-05T19:06:19.000Z,"Hate Detector
@HateDetectors
·
6 Jan","After #Haldwani relief, its time to speak for people of #Joshimath.

These people need urgent humanitarian assistance as severe winter has already arrived.

Government should take action in this case asap.
#Uttarakhand #SaveJoshimath #JoshimathIsSinking
2:12
1,231 views
0:44
76 views
2
20
41
2,978",🔍,2,20,41,"['https://pbs.twimg.com/ext_tw_video_thumb/1611076253993558016/pu/img/CFzfgHbkruMJYcvO.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1611076441831006217/pu/img/jU5BIz02NQ8xaLQ0.jpg']",https://twitter.com/HateDetectors/status/1611076647452827648,,,"{'neg': 0.055, 'neu': 0.842, 'pos': 0.103, 'compound': 0.3182}",0.3182,pos
Sun,@Sunny16910644,2023-01-05T17:26:01.000Z,"Sun
@Sunny16910644
·
5 Jan","Replying to 
@kaushikrj6
First it was #HaldwaniProtest now it's #Joshimath 

What is game plan of God don't know. 

#joshimathprotest #joshimathsinking #joshimathsinking 
#HaldwaniEncroachment
136",,,,,[],https://twitter.com/Sunny16910644/status/1611051404877246464,,,"{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.2732}",0.2732,pos
ETVBharat Uttarakhand,@ETVBharatUK,2023-01-05T17:25:43.000Z,"Netvabharat Uttarakhand
@etbhartuk
,
5 Jan","#joshimathsinking ... So in 1976 danger was predicted on #Joshimath, Main Central Thrust is the big reason! #Joshimath #JoshimathIsSinking #savejoshimath #Uttarakhand #Uttarakhand
etvbharat.com
So in 1976, danger was predicted on Joshimath, Main Central Thrust is the main reason
These days, a cloud of danger is hovering over the city of Joshimath, due to which the tension of the local government and the administration has increased. But this threat to Joshimath was predicted in the year 1976 itself. In-spite of this...
2
2
214",,,2,2,['https://pbs.twimg.com/card_img/1613585535322443776/ROvz6Kpt?format=jpg&name=small'],https://twitter.com/ETVBharatUK/status/1611051327634960384,GPE,,"{'neg': 0.152, 'neu': 0.831, 'pos': 0.017, 'compound': -0.8998}",-0.8998,neg
A1 News,@A1NewsTel,2023-01-05T16:47:53.000Z,"A1 News
@A1NewsTel
·
5 Jan","Landslide case in Joshimath. BJP constituted a committee of 14 members.

#Chamoli #Joshimath
2
9
1,166",,,2,9,['https://pbs.twimg.com/ext_tw_video_thumb/1611038471698919426/pu/img/g9WJR67xgX7KUpGh.jpg'],https://twitter.com/A1NewsTel/status/1611041807990939649,ORG,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
ABP LIVE,@abplive,2023-01-05T16:47:48.000Z,"ABP LIVE
@abplive
·
5 Jan","#BreakingNews LIVE Updates: Experts Survey Subsidence Zone In #Uttarakhand's #Joshimath, Ropeway Shut

Live Updates: https://bit.ly/3GEJ1Pq
2
6
1,212",,2,,6,['https://pbs.twimg.com/media/FluR9hDaEAUkSJA?format=jpg&name=small'],https://twitter.com/abplive/status/1611041789506621440,ORG,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
DNA Hindi,@DnaHindi,2023-01-05T16:47:00.000Z,"DNA is Hindi
@dhanahindi
·
5 John","The 'crack' between man and nature in Joshimath, who is responsible for the crumbling Joshimath?

#Joshimath #Uttrakhand #DNA

Watch more videos- http://t.ly/qH0i
4
6
1,236",,,4,6,['https://pbs.twimg.com/media/FluRxFTaAAEatcb.jpg'],https://twitter.com/DnaHindi/status/1611041586389090304,,,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.3182}",0.3182,pos
TOI Uttarakhand,@UttarakhandTOI,2023-01-05T16:45:49.000Z,"Toi Uttarakhand
@uttarkhandoi
,
5 Jan","Land subsidence in #Joshimath, #Uttarakhand | Cracks observed in a total of 561 buildings, 38 families relocated. To accommodate the relocated people, 70 rooms, 7 halls and 1 auditorium identified. (ANI)
3
2
519",,,3,2,"['https://pbs.twimg.com/media/FluRa8SakAELxa6?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FluRa4naEAAqx1V?format=jpg&name=small']",https://twitter.com/UttarakhandTOI/status/1611041287771422725,GPE,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Noor_Alam_Talha,@noor_alam22,2023-01-05T16:41:49.000Z,"Noor Almtlha
@normalmee
·
Kh Jan","Continuous land subsidence in Joshimath, Uttarakhand
Cracks in more than 500 houses, PMO team will take stock
3000 people homeless, 30000 people in danger
Asia's longest ropeway closed due to landslide
#Joshimath #Uttrakhand #LANDSLIDE
2
13
26
841",😢,2,13,26,"['https://pbs.twimg.com/media/FluQl9eaUAAi1hF?format=jpg&name=small', 'https://pbs.twimg.com/media/FluQmREaYAIL6Uw?format=jpg&name=small']",https://twitter.com/noor_alam22/status/1611040282338000896,,,"{'neg': 0.086, 'neu': 0.914, 'pos': 0.0, 'compound': -0.5267}",-0.5267,neg
Economic Times,@EconomicTimes,2023-01-05T16:29:18.000Z,"Economic Times
@EconomicTimes
·
5 Jan","Protests continued in the the Himalayan town of #Joshimath on Thursday as the government began evacuating families staying in houses at risk after developing cracks.
economictimes.indiatimes.com
Uttarakhand: Construction ban in 'sinking' Joshimath as protest continues, nearly 50 families...
The district administration subsequently put a ban on the construction of Helang bypass by the Border Roads Organisation (BRO), work of the Tapovan-Vishnugad hydel project and other construction work...
6
10
3,812",,,6,10,['https://pbs.twimg.com/card_img/1613581924253011992/HtCqvTSq?format=jpg&name=small'],https://twitter.com/EconomicTimes/status/1611037131517952000,ORG,,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.9042}",-0.9042,neg
Prachand News / Prachand News,@PrachandNews,2023-01-05T16:23:36.000Z,"Prachand News / Prachand News
@PrachandNews
,
Jan 5","Ukraine called Russia's ceasefire announcement hypocritical

#BreakingNews #News #LatestNews #Ayodhya #AnjaliCase #Hindu #AskSRK #RamMandir #JK #Sikharji #DelhiNCR #EarthQuake #Jammu #Kashmir #Srinagar #Joshimath
0:2
668 views
3
4
1,803",,,3,4,[],https://twitter.com/PrachandNews/status/1611035695778332673,ORG,,"{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.4588}",-0.4588,neg
India TV Hindi,@IndiaTVHindi,2023-01-05T16:23:27.000Z,"India TV Hindi
@IndiaTVHindi
·
Jan 5","#AajKiBaat | 570 houses in Joshimath, Uttarakhand are in danger of land collapse, migration begins

#Joshimath #Uttarakhand #Cracking #Sinking #disaster #PushkarSinghDhami
From
Indian TV
1
2
254",,,1,2,['https://pbs.twimg.com/media/FluMVGFacAIABkq.jpg'],https://twitter.com/IndiaTVHindi/status/1611035657530671105,LANGUAGE,,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.765}",-0.765,neg
India TV,@indiatvnews,2023-01-05T16:23:27.000Z,"IndiaTV
@indiatvnews
·
5 Jan","#AajKiBaat | 570 houses in Joshimath, Uttarakhand are in danger of land collapse, migration begins

#Joshimath #Uttarakhand #Cracking #Sinking #disaster #PushkarSinghDhami
5
12
39
2,375",,5,12,39,['https://pbs.twimg.com/media/FluMVGFacAIABkq.jpg'],https://twitter.com/indiatvnews/status/1611035657522282496,GPE,,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.765}",-0.765,neg
GNTTV,@GoodNewsToday,2023-01-05T16:23:08.000Z,"GNTTV
@GoodNewsToday
·
5 Jan","Joshimath's 'crisis period'! CM Dhami will hold high level meeting tomorrow

#AchchiKhabarSachchiKhabar #Joshimath #Uttarakhand #Badrinath
@NavjyotRandhawa
 @pushkardhami
2
4
510",,,2,4,['https://pbs.twimg.com/media/FluMEekaYAEnfuI.jpg'],https://twitter.com/GoodNewsToday/status/1611035581307584512,ORG,,"{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.6588}",-0.6588,neg
As Save,@save_devbhoomi,2023-01-05T16:07:53.000Z,"As Save
@save_devbhoomi
·
5 Jan","@SonuSood
 @PMOIndia
 @narendramodi
 @pushkardhami
 
#Joshimath
Uttarpath. Team
@UttarpathTeam
,
Jan 5
The anger of the people regarding the Joshimath landslide was visible on the streets. There was traffic jam in the city. #save joshimath
0:13
6,686 views
0:28
776 views
13",,,,,"['https://pbs.twimg.com/profile_images/1612877025966190593/B6sjAce1_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1611007456846708742/pu/img/YvGMnmPS2Nu0Oj_A.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1611007781657776129/pu/img/hv1N1yFr5odgpEvk.jpg']",https://twitter.com/save_devbhoomi/status/1611031743854964737,,,"{'neg': 0.089, 'neu': 0.911, 'pos': 0.0, 'compound': -0.5719}",-0.5719,neg
