UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,NER,gender,scores,sentiment_score,overall_sentiment
Zeeva meds,@ZeevaMeds,2023-01-07T13:41:05.000Z,"Zeeva meds
@ZeevaMeds
·
7 Jan","#Joshimath govt has been take action on this. save peoples life and #heritage
45",,,,,[],https://twitter.com/ZeevaMeds/status/1611719575443472384,PERSON,female,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.5789}",0.5789,pos
Nidhi Taneja,@NidhiTanejaa,2023-01-07T13:39:45.000Z,"Nidhi Taneja
@nidhitneja
,
7 Jan","The pain of the families of #Joshimath…
1:52
2,370 views
From
Uttarakhand Tak
2
20
1,822",,,2,20,[],https://twitter.com/NidhiTanejaa/status/1611719239278428160,PERSON,female,"{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.5106}",-0.5106,neg
Kamya Buch | Life Transformation,@iamkamyabuch,2023-01-07T13:30:22.000Z,"Kamya Book | life transformation
@iamkamyabuch
·
7 Jan","If any criticism of the government is shut down, especially when it’s regarding ancient sacred sites and nature; this shows us the need to see past any party bias and care for our sites + ecology first. Sad to see the clamping down of truth across the board #Joshimath
2
4
13
1,305",,2,4,13,[],https://twitter.com/iamkamyabuch/status/1611716879231619073,PERSON,female,"{'neg': 0.124, 'neu': 0.738, 'pos': 0.138, 'compound': 0.2023}",0.2023,pos
Julie Chaurasia,@JulieChaurasia,2023-01-07T13:12:18.000Z,"Julie Chaurasieh
@juliechaurasie
,
7 Jan","The danger is increasing every moment, will the city of Joshimath really end? Chief Minister interacted with officials
 
#Cm pushkar singh dhami #joshimath #landslide #uttrakhand
dastakindia.com
The danger is increasing every moment, will the city of Joshimath really end? The Chief Minister interacted with the officers-...
Due to the landslide happening in Joshimath city of Uttarakhand, the shadow of death is hovering over the lives of thousands of people. Land subsidence and cracks in houses have made the situation alarming, regarding which Chief Minister Pushkar...
54",,,,,['https://pbs.twimg.com/card_img/1614471449091182592/YXoHhBjk?format=jpg&name=small'],https://twitter.com/JulieChaurasia/status/1611712331523969024,PERSON,female,"{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.9111}",-0.9111,neg
Maneesha Agrawal MVG,@ManeeshaMVG,2023-01-07T12:58:19.000Z,"Manisha Aggarwal Mrs
@manishamwag
·
7 information","#Joshimath #JoshimathIsSinking #joshimathsinking #Haldwani Encroachers of Haldwani raise protest while joshimath residents cry. The difference between two communities. Jago bharat!
2
64",,2,,,[],https://twitter.com/ManeeshaMVG/status/1611708811047481345,PERSON,female,"{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.6588}",-0.6588,neg
Amrita Garg,@garg_amrita,2023-01-07T12:58:01.000Z,"Amrit Garg
@garg_amrit
·
Go to 7","watch at 7.30 pm
#joshimath #uttrakhand #dehradoon #cracks
2
38
753",,2,,38,['https://pbs.twimg.com/media/Fl3wjDNaAAINYxj?format=jpg&name=small'],https://twitter.com/garg_amrita/status/1611708737865273345,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Sarita Tiwari,@saritatiwariuk,2023-01-07T12:57:16.000Z,"Sarita Tiwari
@saritatiwariuk
·
7 Jan","Former Chief Minister of Uttarakhand said, 'What about such development which will destroy villages'

'I am not personally in favor of big projects'

 #JoshimathIsSinking
#joshimath
0:42
3,615 views
10
32
100
7,943",,10,32,100,[],https://twitter.com/saritatiwariuk/status/1611708547930394627,PERSON,female,"{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.6964}",-0.6964,neg
sangeeta sanghvi,@sangeetasanghvi,2023-01-07T12:40:18.000Z,"Sangeeta Sanghvi
@sangeetasanghvi
·
7 Jan","major disaster waiting to unfold.  can't understand why central govt hasn't acted upon yet to evaluate entire town!
#Joshimath
1
56",,,,1,[],https://twitter.com/sangeetasanghvi/status/1611704279005556736,PERSON,female,"{'neg': 0.188, 'neu': 0.812, 'pos': 0.0, 'compound': -0.6588}",-0.6588,neg
Odisha Bhaskar,@odishabhaskar,2023-01-07T12:25:52.000Z,"Odisha Bhaskar
@odishabhaskar
,
7 Jan","#JoshimathIsSinking : Plea in Supreme Court for immediate intervention for reparation work of Uttarakhand to provide urgent relief to the people of Joshimath facing danger to their life and property

#Joshimath #joshimathsinking #JoshimathLandslide #Uttrakhand #Uttarakhand
1
172",,,,1,['https://pbs.twimg.com/media/Fl3pLxhaMAAwNwe?format=jpg&name=small'],https://twitter.com/odishabhaskar/status/1611700646612439042,PERSON,female,"{'neg': 0.079, 'neu': 0.723, 'pos': 0.198, 'compound': 0.6249}",0.6249,pos
Rajni for_country,@RajniGoswami8,2023-01-07T12:18:09.000Z,"Rajni for_country
@RajniGoswami8
,
Jan 7","Replying to 
@ShriguruPawanji
 and 
@pushkardhami
Progress should be done according to geographical features of any place. #SpeakerVotes #JoshimathIsSinking #Joshimath
3
121",,,,3,[],https://twitter.com/RajniGoswami8/status/1611698705211723778,PERSON,female,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.4215}",0.4215,pos
Nalla TNP Official,@nallarasu,2023-01-07T11:59:51.000Z,"Nalla TNP Official
@nallarasu
·
7 Jan","Having been evacuated 600 families already, it seems that Vishugad power project is going to transform the Joshimath a modern era ghost town after Chernobyl.
#Joshimath #SinkingJoshimath #joshimathsinking #Vishunugad
ANI UP/Uttarakhand
@ANINewsUP
·
5 Jan
#WATCH | Land subsidence and cracks in many houses continue in Uttarakhand's Joshimath. Cracks have appeared on 561 houses in Joshimath, and water seepage continues from underground in JP Colony, Marwadi.
1:44
9,177 views
47",,,,,['https://pbs.twimg.com/profile_images/706717125369470976/C-CLFqhC_mini.jpg'],https://twitter.com/nallarasu/status/1611694097470984194,PERSON,female,"{'neg': 0.033, 'neu': 0.93, 'pos': 0.037, 'compound': 0.0601}",0.0601,pos
Jagriti Rai,@iamjagritirai,2023-01-07T11:36:30.000Z,"Jagrati Rai
@iamjagrutirai
,
7 Jan","The solution to every problem in this country is 'a high level committee'

#joshimath
2
123",,,,2,[],https://twitter.com/iamjagritirai/status/1611688219917324289,PERSON,female,"{'neg': 0.15, 'neu': 0.722, 'pos': 0.128, 'compound': -0.1027}",-0.1027,neg
Anjali Jain,@AnjaliJain1999,2023-01-07T11:22:26.000Z,"Angel Jane
@Anjalijain1999
·
h jan","BJP's Jan Aakrosh Rally is not Jan Anand Rally/Yatra.
#BJP #JanAakroshYatra #Rajasthan #PriyAnkit #Joshimath #Okkadu4K #TejRan #Punjab #Delhi #GDAinBKK
Rohit Azad
@rohit_aazad
,
Jan 5
Watch BJP's Jan Aakrosh Rally/Yatra and enjoy yourself too. https://twitter.com/i/spaces/1vOxwMPqYOrGB…
1:03
20.8K views
3
6
1,928",🤣 🤣,,3,6,['https://pbs.twimg.com/profile_images/1609750694713778176/FnQoea2S_mini.jpg'],https://twitter.com/AnjaliJain1999/status/1611684682156105728,PERSON,female,"{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.4939}",0.4939,pos
Gujarat Samachar,@gujratsamachar,2023-01-07T11:15:00.000Z,"gujarat news
@GujaratNews
,
7 Jan","Joshimath cannot bear more load, geologists have given a big warning with reason

#Uttarakhand #Joshimath #JoshimathCrack #JoshimathSinking
gujaratsamachar.com
Joshimath cannot bear more load, geologists have given a big warning with reason
Uttarakhand : Joshimath Can No Longer Sustain Increasing Pressure Warns Senior Geologist
1
3
398",,,1,3,[],https://twitter.com/gujratsamachar/status/1611682810154057728,PERSON,female,"{'neg': 0.227, 'neu': 0.773, 'pos': 0.0, 'compound': -0.8225}",-0.8225,neg
Neha Joshi,@The_NehaJoshi,2023-01-07T11:11:53.000Z,"neha joshi
@tee_nehajoshi
·
7","Chief Minister
@pushkardhami
 Today reached #Joshimath, met the affected people and assured them that all possible help would be provided to them. Displaced families will be given monthly assistance of Rs 4000 for the next 6 months and arrangements will be made for their rehabilitation.
www.apnuuttarakhand.com
CM Dhami reached Joshimath, the condition of the affected people was known, the budget was also released on the instructions of the CM.
Joshimath. Chief Minister Pushkar Singh Dhami reached Joshimath today where he met the people affected by landslides in Joshimath, the CM also inspected the landslide areas, while Chief Minister...
2
4
41
1,489",,2,4,41,['https://pbs.twimg.com/card_img/1614214044281638912/tHZAFxBu?format=jpg&name=small'],https://twitter.com/The_NehaJoshi/status/1611682026230259713,PERSON,female,"{'neg': 0.046, 'neu': 0.865, 'pos': 0.089, 'compound': 0.5574}",0.5574,pos
Romola Butalia,@romolabutalia,2023-01-07T11:01:37.000Z,"Romola Butalia
@romolabutalia
·
7 Jan","Damning the Dam. This thread by 
@Upadhyay_Cavita
 is a must-read to understand the impact on #Joshimath. 
@rastafaribaba
 @shivaniazadTOI
 @hridayeshjoshi
 @pujaawasthi
 @atulsati1
 @UK_dialogue 
@Rameshbhimtal
 @yamunajiye
  @EndangeredHimal
 @Indian_Rivers
 @itsmeavaneesh
 @Anoopnautiyal1
Kavita Upadhyay
@Upadhyay_Cavita
·
7 Jan
Thus spake NTPC, absolving itself of all the destruction it has caused in and around Joshimath. Please see this thread to understand a dam company's role in destroying the area, and how the govt too is involved in pushing for disastrous projects.
Show this thread
1
6
384",,,1,6,"['https://pbs.twimg.com/profile_images/1448737601666510861/PZ2WiIgZ_mini.jpg', 'https://pbs.twimg.com/media/Fl2otrAacAAJqIN?format=jpg&name=small']",https://twitter.com/romolabutalia/status/1611679442778324993,PERSON,female,"{'neg': 0.154, 'neu': 0.791, 'pos': 0.055, 'compound': -0.8658}",-0.8658,neg
Jennifer Sim,@JenniferSim,2023-01-07T11:01:22.000Z,"Jennifer Sim
@JenniferSim
·
7 Jan","Joshimath: Strong resentment against government for ignoring warnings https://technonprofit.hu/joshimath-strong-resentment-against-government-for-ignoring-warnings/… 

#crack #constructionworker #India #Joshimath
technonprofit.hu
Joshimath: Strong resentment against government for ignoring warnings - Technonprofit
You can read the entire article here! Please share the articles, as this supports the popularity of our pages!   Please share this page, like it, […]
40",,,,,[],https://twitter.com/JenniferSim/status/1611679378811015169,PERSON,female,"{'neg': 0.207, 'neu': 0.465, 'pos': 0.328, 'compound': 0.8426}",0.8426,pos
Ritu #truthseeker,@RituRathaur,2023-01-07T10:43:19.000Z,"Ritu #truthseeker
@RituRathaur
,
Jan 7","Sir 
@blsanthosh
 under which #toolkit has this been allowed to happen to sacred hindu town of #Joshimath ?
What kind of 'vikas"" or development ke this? 
Everyone is not blind
#joshimathsinking
0:24
7,662 views
B L Santhosh
@blsanthosh
·
25 Nov 2021
#ToolKit
Show this thread
13
111
168
20.8K",,13,111,168,"['https://pbs.twimg.com/ext_tw_video_thumb/1611674770990596097/pu/img/34QIvzhGaIY7upMg.jpg', 'https://pbs.twimg.com/media/Fl3Rs5gaEAIK8pb?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fl3Rth4aMAEIlEY?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fl3RuERaYAI-24k?format=jpg&name=360x360', 'https://pbs.twimg.com/profile_images/1604436784267816960/AP27CObS_mini.jpg', 'https://pbs.twimg.com/media/FFBOroyVgAIZYhS?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FFBOro9VUAMb_f7?format=jpg&name=small', 'https://pbs.twimg.com/media/FFBOrpGVgAIjPuX?format=jpg&name=small', 'https://pbs.twimg.com/media/FFBOrpjUUAUkefh?format=jpg&name=360x360']",https://twitter.com/RituRathaur/status/1611674838736982017,PERSON,female,"{'neg': 0.0, 'neu': 0.945, 'pos': 0.055, 'compound': 0.3855}",0.3855,pos
Namita Singh,@namitasgh,2023-01-07T10:37:43.000Z,"Namita Singh
@namitasagh
,
7 Jan","Replying to 
@Upadhyay_Cavita
What a joke!! How shamelessly they shrugged out their irresponsible construction work. Particularly when experts are continuously loosing hopes to save the city #Joshimath and are only concerned about people’s life and rehabilitation process which needs to be done earliest.
1
2
4
1,417",,1,2,4,[],https://twitter.com/namitasgh/status/1611673427429175297,PERSON,female,"{'neg': 0.102, 'neu': 0.73, 'pos': 0.169, 'compound': 0.5399}",0.5399,pos
Jessica Goel,@jessica_goel,2023-01-07T10:36:56.000Z,"Jessica Goel
@jessica_goel
·
7 Jan","#Joshimath is making headlines today but a year ago, 
@IamRCHRD
 & I had visited the Raini village where houses developed cracks after two flash floods because of dev.t activities. What's worse is that it's the Chipko movement village threatened again, watch
youtube.com
Unheard echoes of Chipko village: ‘Chipko' village and rights...
In 1973, Raini village of Chamoli district faced a threat from loggers who wanted to cut their forest. Gaura Devi and 27 other women decided to tackle the lo...
1
3
4
197",,1,3,4,['https://pbs.twimg.com/card_img/1614207532708380674/uL_7LTmF?format=jpg&name=240x240'],https://twitter.com/jessica_goel/status/1611673232666685440,PERSON,female,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.9468}",-0.9468,neg
SANDHYA HALCHAL,@sandhya_halchal,2023-01-07T10:18:35.000Z,"SANDHYA HALCHAL
@sandhya_halchal
·
7 Jan","Uttarakhand CM Pushkar Singh Dhami reached Joshimath on Saturday to inspect the landslide affected areas and met the affected families.
#JoshimathIsSinking #Joshimath #Uttarakhand #LANDSLIDE #PushkarSinghDhami #UttarakhandEviction #BreakingNews #TrendingNow
62",,,,,['https://pbs.twimg.com/media/Fl3MDwvaMAAtlHM?format=jpg&name=small'],https://twitter.com/sandhya_halchal/status/1611668611604811776,PERSON,female,"{'neg': 0.105, 'neu': 0.85, 'pos': 0.046, 'compound': -0.2023}",-0.2023,neg
Anamika gaur,@ByAnamika,2023-01-07T09:11:31.000Z,"Anamika Gaur
@Byanamika
,
7 Jan","The destruction of Joshimath again caused the pain of the displacement of Tehri, ""The eyes of our beloved Tehri were water jugta huye, where our forefathers resided.""

 #JoshimathIsSinking
#joshimath
#save joshimath
india.republicworld.com
The 'destruction' of Joshimath pained the displacement of Kureda Tehri; Big trouble in front of more than 500 families.
People displaced from Tehri still cry for their drowned Tehri. It has been 20 years but that pain is still not old for the people of Old Tehri.
3
6
283",,,3,6,['https://pbs.twimg.com/card_img/1614186902898212864/UzJeNERY?format=jpg&name=small'],https://twitter.com/ByAnamika/status/1611651735818502145,PERSON,female,"{'neg': 0.188, 'neu': 0.788, 'pos': 0.024, 'compound': -0.9194}",-0.9194,neg
Payal Mohindra,@payal_mohindra,2023-01-07T08:30:55.000Z,"Payal Mohindra
@payal_mohindra
,
7 Jan","Save Joshimath.
Prayers and Protests!
#Joshimath #joshimathsinking #JoshimathIsSinking
#joshimath
1
252",,,,1,['https://pbs.twimg.com/ext_tw_video_thumb/1611641449531179011/pu/img/Cd-TTQEvdl3kyRgr.jpg'],https://twitter.com/payal_mohindra/status/1611641519852912642,PERSON,female,"{'neg': 0.142, 'neu': 0.597, 'pos': 0.261, 'compound': 0.3802}",0.3802,pos
Srishti Choudhary,@Srish__T,2023-01-07T07:19:28.000Z,"Srishti Chaudhary
@sarish__t
·
7 information","Hundreds of houses in Uttarakhand’s #Joshimath are in the midst of collapse. As the Himalayan town sinks, senior geologist Dr Kalachand Sain, Director, WIHG explains why the land cannot sustain anymore pressure. Read  #Interview

#JoshimathIsSinking
news18.com
Joshimath Can No Longer Sustain Increasing Pressure, Warns Geologist As Himalayan Town Sinks
In an exclusive interview to News18, director of Dehradun-based Wadia Institute of Himalayan Geology, Dr Kalachand Sain, discusses why the geological foundation of Joshimath region has weakened and...
1
12
23
2,417",⬇,1,12,23,['https://pbs.twimg.com/card_img/1611911257614868484/y2u2nCwU?format=jpg&name=small'],https://twitter.com/Srish__T/status/1611623536988393472,PERSON,female,"{'neg': 0.129, 'neu': 0.832, 'pos': 0.039, 'compound': -0.7853}",-0.7853,neg
Akanksha Ojha,@obsolete_utopia,2023-01-07T07:04:55.000Z,"Akanksha Ojha
@obsolete_utopia
,
7 Jan","Played with nature, nature will destroy and show its fierce form.
#joshimath
Ramesh Bhatt
@Rameshbhimtal
,
Jan 7
Heard that the center has formed a committee to study the #Joshimath #earthquake incident. The report will be submitted in three days. But Lord it is too late now.
#SaveJoshimath
@JalShaktiMin twitter.com/Rameshbhimtal/…
1
2
8
320",,1,2,8,['https://pbs.twimg.com/profile_images/1044048249764679680/OC3NM5lW_mini.jpg'],https://twitter.com/obsolete_utopia/status/1611619875608481793,PERSON,female,"{'neg': 0.045, 'neu': 0.921, 'pos': 0.034, 'compound': -0.1406}",-0.1406,neg
Meenu Jain,@meeejaay,2023-01-07T06:31:11.000Z,"You are Jain
@myjoy
·
7 John","Reply to
@TV9UttarPradesh
 @Aamitabh2
  and 8 others
Jyotirmath:
Changing the name of the city does not change the fate of the city. The BJP government of Uttarakhand recently changed the name of Joshimath to Jyotirmath.
In the opinion of geologists, no one can save this historical city suffering from uncontrolled 'development' by the government.
#joshimath
#Uttarakhand
5
91",,,,5,[],https://twitter.com/meeejaay/status/1611611387444465664,PERSON,female,"{'neg': 0.117, 'neu': 0.832, 'pos': 0.051, 'compound': -0.4767}",-0.4767,neg
Meenu Jain,@meeejaay,2023-01-07T06:28:36.000Z,"You are Jain
@myjoy
·
7 John","Jyotirmath:
Changing the name of the city does not change the fate of the city. The BJP government of Uttarakhand recently changed the name of Joshimath to Jyotirmath.
In the opinion of geologists, no one can save this historical city suffering from uncontrolled 'development' by the government.
#joshimath
#Uttarakhand
5
19
642",,,5,19,[],https://twitter.com/meeejaay/status/1611610736048091137,PERSON,female,"{'neg': 0.127, 'neu': 0.817, 'pos': 0.056, 'compound': -0.4767}",-0.4767,neg
Oneindia Bengali,@OneindiaBengali,2023-01-07T06:04:50.000Z,"Oneindia Bengali
@OneindiaBengali
·
7 Jan","Many houses damaged by landslides
#uttarakhand #joshimath #landslide #damage
1
52",,,,1,['https://pbs.twimg.com/media/Fl2R9cHaUAgoQcB?format=jpg&name=small'],https://twitter.com/OneindiaBengali/status/1611604756807692289,PERSON,female,"{'neg': 0.244, 'neu': 0.756, 'pos': 0.0, 'compound': -0.4404}",-0.4404,neg
Payal Mohindra,@payal_mohindra,2023-01-07T06:03:35.000Z,"Payal Mohindra
@payal_mohindra
,
7 Jan","People pray and urge the government to save the sinking of 'Joshimath'.
#JoshimathIsSinking #Uttrakhand #Joshimath
1
4
625",,,1,4,['https://pbs.twimg.com/ext_tw_video_thumb/1611604404146405380/pu/img/nEwk5N43YRqnh3uN.jpg'],https://twitter.com/payal_mohindra/status/1611604440662020096,PERSON,female,"{'neg': 0.0, 'neu': 0.718, 'pos': 0.282, 'compound': 0.6705}",0.6705,pos
Daily Hamdard,@DailyHamdard,2023-01-07T04:34:27.000Z,"Daily Hamdard
@dailyhandard
,
7 Jan","Cracks in Joshimath houses, more than 600 families will shift
https://bit.ly/3ij5NmB
 #Joshimath #Uttarakhand
hamdardtv.com
Cracks in the houses of Joshimath, more than 600 families will shift Daily hamdard latest news in...
Joshi Math, 7th January, H.B. : The ground is collapsing in Joshi Mutt of Uttarakhand. Cracks have appeared in 561 houses. Due to this people are in panic. In a city of 50,000 the day passes but the night stands still. Earth...
49",,,,,['https://pbs.twimg.com/card_img/1614140774605623300/vBaBtO-z?format=jpg&name=small'],https://twitter.com/DailyHamdard/status/1611582011671732225,PERSON,female,"{'neg': 0.051, 'neu': 0.949, 'pos': 0.0, 'compound': -0.4118}",-0.4118,neg
