,Unnamed: 0,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
45,45,Business Today,@business_today,2023-01-06T04:04:02.000Z,"business today
@business_today
,
Jan 6","Uttarakhand Chief Minister Pushkar Singh Dhami said he will hold a high-level meeting with top officials in Dehradun today in the wake of the land subsidence at Joshimath. , #joshimath #joshimathsinking |
businesstoday.in
Joshimath 'sinking': Uttarakhand CM Pushkar Singh Dhami to hold high-level meet; other top develope...
Officials of Disaster Management, Irrigation, Home Department, Commissioner Garhwal Mandal, and District Magistrate Chamoli will participate in the meeting.
3
900",,,,3,['https://pbs.twimg.com/card_img/1616287393136377856/5aG40jAV?format=jpg&name=small'],https://twitter.com/business_today/status/1611211967347437568
46,46,Ramesh Bhatt,@Rameshbhimtal,2023-01-06T13:24:39.000Z,"Ramesh Bhatt
@rameshbhimtal
,
6 Jan","joshimath update

1- A temporary rehabilitation center will be built at a safe place in Joshimath

2-sector and zonal bar plan will be made

3- The danger zone will be evacuated immediately.

4-Disaster control room will be activated
#joshimathsinking
#SaveJoshimath
#save joshimath
5
10
57
1,731",,5.0,10.0,57,['https://pbs.twimg.com/media/FlytDa9aUAAlT0N?format=jpg&name=small'],https://twitter.com/Rameshbhimtal/status/1611353050761007104
47,47,Hridayesh Joshi,@hridayeshjoshi,2023-01-06T11:11:28.000Z,"Hridayesh Joshi
@HridayashJoshi
,
6 Jan","How climate change can become a big problem for the endangered Joshimath?

Video Editor - Vandita Sariya
@SariyaVandita
 @CarboncopyH
 #joshimath
@a_khosla
 #JoshimathSinking
@j_gunjan
 
@seemajaved
39
78
4,071",,,39.0,78,['https://pbs.twimg.com/ext_tw_video_thumb/1611318742885228544/pu/img/BJecCUiTmpLDn3ey.jpg'],https://twitter.com/hridayeshjoshi/status/1611319532546850817
48,48,Manu,@mshahi0024,2023-01-06T09:44:39.000Z,"Manu
@mshahi0024
,
Jan 6","Narendra Modi Kedarnath has been found many times by shutting down everything, only promoting himself, in the elections by saying #DoubleEngine, he has been tricking the innocent people of UKD, but whenever there is a tragedy, calamity or trouble, then he is completely invisible. It happens.. When will this blind devotion end?

#joshimathsinking
18
27
711",💕,,18.0,27,[],https://twitter.com/mshahi0024/status/1611297684937408513
49,49,Awaz -The Voice हिन्दी,@AwazTheVoiceHin,2023-01-06T10:25:36.000Z,"Awaz - The Voice Hindi
@AwazTheVoiceHin
,
Jan 6","#AwazExplainer
Why is the beautiful city 'Joshimath' sinking?

#Joshimath #joshimathsinking #JoshimathLandslide
@MygovU
 @UttarakhandCEO
 @pushkardhami
  #prayforjoshimath #Uttrakhand #devbhumi
2:52
114 views
11
16
324",,,11.0,16,[],https://twitter.com/AwazTheVoiceHin/status/1611307989801263104
50,50,Sarita Tiwari,@saritatiwariuk,2023-01-06T13:45:14.000Z,"Sarita Tiwari
@saritatiwariuk
,
Jan 6","Trahimam in Joshimath!

Houses, temples, hotels are all crumbling, collapsing

People forced to leave their own homes

What is the reason for the landslide in Joshimath?

watch special report
https://youtu.be/miR1Fo0EDxA

#joshimathsinking #Joshimath #Uttarakhand
#aajkautarakhand #EP118
@UttarakhandTak
2
12
380",,,2.0,12,['https://pbs.twimg.com/media/FlyxiVyaAAAb7IC?format=jpg&name=small'],https://twitter.com/saritatiwariuk/status/1611358231057821698
51,51,Nafe Singh Rathee,@Naferathi,2023-01-06T10:16:12.000Z,"Nafe Singh Rathee
@Naferathi
,
Jan 6","Samples of the helpless government of Uttarakhand, Joshimath is crying out to you for help and to save your life.
@pushkardhami
#joshimathsinking #joshimath
1
19
376",😰,,1.0,19,"['https://pbs.twimg.com/media/FlyB64DaYAAo7tI?format=jpg&name=small', 'https://pbs.twimg.com/media/FlyB7JraEAIQtMx?format=jpg&name=small']",https://twitter.com/Naferathi/status/1611305624650022914
52,52,Amit Chaudhary अमित चौधरी(Republic Bharat),@Amit7Chaudhary,2023-01-06T13:26:53.000Z,"Amit Chaudhary Amit Chaudhary(Republic Bharat)
@Amit7Chaudhary
,
Jan 6","Due to cracks in the houses in Joshimath, people who have left their homes and are living elsewhere will be given ₹ 4000 as rent for the next six months by the government so that they can live elsewhere. #joshimathsinking #Joshimath #JoshimathLandslide #Uttrakhand
1
9
608",,1.0,,9,['https://pbs.twimg.com/media/FlytkT8akAMEBRO?format=jpg&name=900x900'],https://twitter.com/Amit7Chaudhary/status/1611353614353850369
53,53,News18 India,@News18India,2023-01-06T07:52:49.000Z,"News18 India
@News18India
,
Jan 6","#JoshimathKoBachanaHai
Ban on any kind of construction work in Joshimath, Uttarakhand government has given assurance of all possible help to the people.

#JoshimathSinking #JoshimathInDanger #Panic #UttarakhandNews #NTPC #HydroPowerProject
@AnkitaOmDubey
1
5
21
2,148",,1.0,5.0,21,['https://pbs.twimg.com/amplify_video_thumb/1611264474434138112/img/G9ShtWlb7QCtX3iF.jpg'],https://twitter.com/News18India/status/1611269543183396864
54,54,India TV,@indiatvnews,2023-01-06T16:32:18.000Z,"Indian TV
@indiatvnews
,
Jan 6","History repeating after 1000 years in Joshimath?

Who told the fate of Joshimath 87 years ago

Tragedy of a Spiritual City Towards the End

#Joshimath #joshimathsinking #Uttarakhand #Disaster #PushkarSinghDhami
Indian TV
@indiatvnews
#IndiaTVLIVE | History repeating after 1000 years in Joshimath?
1
3
23
1,537",,1.0,3.0,23,['https://pbs.twimg.com/profile_images/1494521439881285634/RDPPwemz_mini.png'],https://twitter.com/indiatvnews/status/1611400273725116418
55,55,India TV,@indiatvnews,2023-01-06T10:45:32.000Z,"Indian TV
@indiatvnews
,
Jan 6","Cracks in every house... Will Joshimath enter the underworld?

Stir in the tunnel... Big trouble on 30 thousand people!

Water came out after tearing the earth... how will CM Dhami stop it?

#Joshimath #joshimathsinking #Uttarakhand #Disaster #PushkarSinghDhami
Indian TV
@indiatvnews
#IndiaTVLIVE | Cracks in every house... Will Joshimath enter the underworld?
3
2
22
1,679",,3.0,2.0,22,"['https://pbs.twimg.com/card_img/1616363265931739137/uVu5sTej?format=jpg&name=orig', 'https://pbs.twimg.com/profile_images/1494521439881285634/RDPPwemz_mini.png']",https://twitter.com/indiatvnews/status/1611313008692850692
56,56,भारत समाचार | Bharat Samachar,@bstvlive,2023-01-06T16:27:48.000Z,"India News | Bharat Samachar
@bstvlive
,
Jan 6","Dehradun: High level meeting of CM Dhami at Joshimath, said - Danger zone will be vacated immediately, temporary rehabilitation center will be built

#Dehradun #joshimathsinking #Chamoli #Uttarakhand
@pushkardhami
 @ukcmo
bharatsamachartv.in
Dehradun: High level meeting of CM Dhami at Joshimath, said – Danger zone will be vacated immediately, temporary...
Chief Minister Pushkar Singh Dhami on Friday held a meeting with the high officials in the Secretariat regarding alternative arrangements for rehabilitation of the distressed families affected by landslides in Joshimath city and the causes of landslides etc.
6
1,168",,,,6,['https://pbs.twimg.com/card_img/1613953714989010959/LsqGX0K-?format=jpg&name=small'],https://twitter.com/bstvlive/status/1611399143603470336
57,57,Abhishek Shukla,@writabhishek,2023-01-06T01:14:24.000Z,"Abhishek Shukla
@Vritabhishek
,
6 Jan","Joshimath Photos: Joshimath located in Chamoli district of Uttarakhand has great importance in Indian culture. It is also called the gate of heaven. Story is written
@Sports_Kuldeep
 Sir Is it good.

https://dnaindia.com/hindi/india/photo-gallery-joshimath-heritage-history-know-narsingh-temple-jyotirmath-shankaracharya-math-bhavishya-kedar-uttarakhand-4069005…

#Joshimath #JoshimathIsSinking #joshimathsinking
www.dnaindia.com
Joshimath sinking: From Hiranyakashipu's slaughter of Narasimha to Adi Shankaracharya's penance, Joshimath's sinking will be lost...
Joshimath Photos: Joshimath located in Chamoli district of Uttarakhand has great importance in Indian culture. It is also called the gate of heaven.
2
1
139",,,2.0,1,['https://pbs.twimg.com/card_img/1616303998151147522/2SsgMn6b?format=jpg&name=small'],https://twitter.com/writabhishek/status/1611169277440327682
58,58,Uttarakhand Tak,@UttarakhandTak,2023-01-06T13:24:38.000Z,"up to Uttarakhand
@Uttarakhand
,
6 Jan","Breaking Joshimath

The CM directed that a large temporary rehabilitation center should be set up at a safe place immediately.

Sector and zonal wise planning should be made in Joshimath

Immediately evacuate the danger zone

Activate the disaster control room in Joshimath without delay

#joshimathsinking #joshimath
7
240",,,,7,[],https://twitter.com/UttarakhandTak/status/1611353045723680769
59,59,India TV Hindi,@IndiaTVHindi,2023-01-06T16:32:18.000Z,"India TV Hindi
@IndiaTVHindi
,
Jan 6","History repeating after 1000 years in Joshimath?

Who told the fate of Joshimath 87 years ago

Tragedy of a Spiritual City Towards the End

#Joshimath #joshimathsinking #Uttarakhand #Disaster #PushkarSinghDhami
Indian TV
@indiatvnews
#IndiaTVLIVE | History repeating after 1000 years in Joshimath?
1
2
197",,,1.0,2,['https://pbs.twimg.com/profile_images/1494521439881285634/RDPPwemz_mini.png'],https://twitter.com/IndiaTVHindi/status/1611400273758670851
60,60,India TV Hindi,@IndiaTVHindi,2023-01-06T10:45:32.000Z,"India TV Hindi
@IndiaTVHindi
,
Jan 6","Cracks in every house... Will Joshimath enter the underworld?

Stir in the tunnel... Big trouble on 30 thousand people!

Water came out after tearing the earth... how will CM Dhami stop it?

#Joshimath #joshimathsinking #Uttarakhand #Disaster #PushkarSinghDhami
24:20
540 views
Indian TV
@indiatvnews
#IndiaTVLIVE | Cracks in every house... Will Joshimath enter the underworld?
1
173",,,,1,"['https://pbs.twimg.com/card_img/1616363265931739137/uVu5sTej?format=jpg&name=orig', 'https://pbs.twimg.com/profile_images/1494521439881285634/RDPPwemz_mini.png']",https://twitter.com/IndiaTVHindi/status/1611313008688648192
61,61,Adil Hossain,@adilhossain,2023-01-07T08:49:57.000Z,"Adil Hossain
@adilhossain
,
Jan 7","For government it is so easy to use bulldozers to demolish homes, but they are least interested to relocate people to new homes & address difficult questions on the language of development that would make century old cities unlivable in few years only. #joshimathsinking
NDTV
@ndtv
,
Jan 6
Ground Report: Sinking #Joshimath, Cracks In 100s Of Houses

NDTV's Tanushree Pandey reports
7
23
1,531",,,7.0,23,"['https://pbs.twimg.com/profile_images/1561248901117923328/To5m8vSP_mini.png', 'https://pbs.twimg.com/amplify_video_thumb/1611336815331643392/img/ArHky9MM_Wazrqmy.jpg']",https://twitter.com/adilhossain/status/1611646306484908032
62,62,ABP LIVE,@abplive,2023-01-07T08:52:10.000Z,"ABP LIVE
@abplive
,
Jan 7","Joshimath Sinking Live Updates: Locals Simmer With Anger As Crisis Deepens, CM Dhami Meets Affected Families

Updates: https://bit.ly/3ZjIfP1

#Uttarakhand #Joshimath #joshimathsinking
7
1,373",,,,7,['https://pbs.twimg.com/media/Fl238G5aUAE6alV?format=jpg&name=small'],https://twitter.com/abplive/status/1611646865057124356
63,63,SP Release Satyendar Jain,@sphavisha,2023-01-07T01:32:54.000Z,"SP release Satyendar Jain
@sphavisha
,
Jan 7","Kedarnath has been found many times by shutting down everything, only promoting Modi, in the elections by saying #DoubleEngine, he has been tricking the innocent people of UKD, but whenever there is a tragedy, calamity or trouble, he is completely invisible.

#joshimathsinking
Manu
@mshahi0024
,
Jan 6
Narendra Modi Kedarnath has been found many times by shutting down everything, only promoting himself, in the elections by saying #DoubleEngine, he has been tricking the innocent people of UKD, but whenever there is a tragedy, calamity or trouble, then he is completely invisible. It happens.. When will this blind devotion end?

#joshimathsinking
1
2
3
268",💕,1.0,2.0,3,['https://pbs.twimg.com/profile_images/1609285886411436032/Xo0YKLaB_mini.jpg'],https://twitter.com/sphavisha/status/1611536321796792323
64,64,Peeyush Sharma,@peeyushs_02,2023-01-07T18:17:51.000Z,"Peeyush Sharma
@peeyushs_02
,
Jan 7","#Joshimath Sinking: Another Natural Disaster or Man Made Disaster?
#joshimathsinking
#JoshimathKoBachanaHai
newsclick
@newsclickin
,
Jan 7
Joshimath Sinking: Another Natural Disaster or Man Made Disaster?
https://newsclick.in/joshimath-sinking-another-natural-disaster-or-man-made-disaster…
2
195",,,,2,['https://pbs.twimg.com/profile_images/1095976752302542848/8JsVSRju_mini.png'],https://twitter.com/peeyushs_02/status/1611789226621956098
65,65,Vikas | Sach Kadwa Hota Hai,@Journo_B_Vikas,2023-01-07T10:50:24.000Z,"Vikas | The truth is bitter
@jorno_b_vikas
,
7 Jan","Faulty sarkari geologists ignored the fault lines!! Careless attitude towards Mother Nature!!!!!

CLEARLY SHOWS PROPER STUDY IS NOT BEING DONE BY GSI, NTPC and other big navratna organizations
#joshimath #joshimathsinking #Geology
Harsh Vats
@HarshVatsa7
,
Jan 7
#Joshimath is very close to the Main Central Thrust (MCT) and Pandukeshwar Thrust (PT). The MCT passes below Helang, a little south of Joshimath, and juxtaposes with the rocks of the Garhwal Group, thereby bringing the town under the impact zone of any tectonic activity on the MCT.
76",,,,,"['https://pbs.twimg.com/profile_images/1559548273991753728/ThE9hHEn_mini.jpg', 'https://pbs.twimg.com/media/Fl1ykBFXwAAY-xE?format=jpg&name=small']",https://twitter.com/Journo_B_Vikas/status/1611676622377324545
66,66,Maneesha Agrawal MVG,@ManeeshaMVG,2023-01-07T12:58:19.000Z,"Maneesha Agrawal MVG
@ManeeshaMVG
,
Jan 7","#Joshimath #JoshimathIsSinking #joshimathsinking #Haldwani Encroachers of Haldwani raise protest while joshimath residents cry. The difference between two communities. Wake up India!
2
64",,2.0,,,[],https://twitter.com/ManeeshaMVG/status/1611708811047481345
67,67,Down To Earth,@down2earthindia,2023-01-07T18:57:24.000Z,"down to earth
@down2earthindia
,
Jan 8","INTERVIEW: Veteran environmentalist Ravi Chopra says his decision to quit the High Powered Committee on the Char Dham Project last year has been vindicated by #Joshimath #JoshimathIsSinking #joshimathsinking #JoshimathLandslide #JoshimathKoBachanaHai

https://downtoearth.org.in/interviews/natural-disasters/ravi-chopra-on-joshimath-nature-has-decided-that-enough-is-enough--87000…
3
8
1,854",,,3.0,8,['https://pbs.twimg.com/media/Fl5CyYQaUAEpnSh?format=jpg&name=small'],https://twitter.com/down2earthindia/status/1611799177121648640
68,68,ANNU,@learner_ant,2023-01-07T18:41:13.000Z,"ANNU
@learner_ant
,
Jan 8","Tunnels constructed for hydro projects are of poor quality and water seepage is going on for a long time and under soil is full of water and top layer soil has started moving, causing the damage.
#joshimath
#joshimathsinking
Sibu Tripathi
@imsktripathi
,
Jan 6
The hills are claiming their lands. #Joshimath should be a case study for every town planned in India. Here's why it is sinking. A science explainer
https://indiatoday.in/science/story/why-is-joshimath-sinking-alarm-bells-in-hill-town-ringing-since-1976-2318223-2023-01-06…
129",💫 🪂 🏔 🏔,,,,['https://pbs.twimg.com/profile_images/1585483858992312321/VSM92Myq_mini.jpg'],https://twitter.com/learner_ant/status/1611795106516074496
69,69,Anmol Gogia,@Anmolgogia,2023-01-07T20:47:15.000Z,"Anmol Gogia
@Anmolgogia
,
Jan 8","My heart breaks seeing what's happening in #Joshimath, can't do much sitting here in Dehradun but send my prayers to the people living there, may the evacuation happens quickly as I was checking the weather forecast in the coming week there will be rain and

#joshimathsinking
2
3
139",❄,,2.0,3,[],https://twitter.com/Anmolgogia/status/1611826823729655809
70,70,Rusy Kohli,@RusyKohli,2023-01-07T09:13:39.000Z,"Rusy Kohli
@RusyKohli
,
Jan 7","“This catastrophe unfolding in #Joshimath is likely due to the boring of a tunnel under Joshimath for #NTPC's #Tapovan Vishnugad hydel project. , These are the result of many hydel projects in the upper #Himalayas.
#joshimathIsSinking #joshimathsinking
Sameer Madhok
@Madhok_14
,
Jan 7
Replying to @TanushreePande
This catastrophe unfolding in Joshimath is probably due to the boring of a long tunnel under Joshimath for NTPC's Tapovan Vishnugad hydel project. There was a disaster in this tunnel in Feb 21 too. These are the result of many hydel projects in the upper Himalayas. you question
4
2
229",,,4.0,2,['https://pbs.twimg.com/profile_images/1555232560984178689/I094Hu6D_mini.jpg'],https://twitter.com/RusyKohli/status/1611652273117237250
71,71,Varun Adhikari,@adhikarivarun,2023-01-07T11:25:12.000Z,"Varun Adhikari
@adhikarivarun
,
Jan 7","Rock mass loosening/creeping in #Joshimath , Uttarakhand, India https://linkedin.com/pulse/rock-mass-looseningcreeping-joshimath-uttarakhand-india-adhikari… via
@LinkedIn
 #joshimathsinking
linkedin.com
Rock mass loosening/creeping in Joshimath, Uttarakhand, India
The recent creeping of landmass exposed the creeping establishment of our town planning, scientific research, geoengineering practices and lack of professionalism in government funded R&D and...
83",,,,,['https://pbs.twimg.com/card_img/1614222661441454081/LMRAALJO?format=png&name=small'],https://twitter.com/adhikarivarun/status/1611685379245248513
