,UserName,Timestamp,Embedded_text,scores,sentiment_score,overall_sentiment
68,@ZeeNewsEnglish,2023-01-05T18:22:08.000Z,"Uttarakhand's #Joshimath 'sinking': Construction activities banned amid protests; 50 families evacuated so far

#Uttarakhand #joshimathsinking
zeenews.india.com
Uttarakhand's Joshimath 'sinking': Construction activities banned amid protests; 50 families...
So far, 561 houses in different areas of the town have developed cracks, including 153 in Ravigram, 127 in Gandhinagar, 71 in Manoharbagh, 52 in Singhdhar, 50 in Parsari, 29 in Upper Bazar, 27 in...
4
11
2,925","{'neg': 0.142, 'neu': 0.858, 'pos': 0.0, 'compound': -0.8316}",-0.8316,neg
69,@htTweets,2023-01-05T05:51:18.000Z,"A large number of people carried out a torchlight protest in the spiritual town #Joshimath in #Uttarakhand as several houses developed deep cracks.
hindustantimes.com
Uttarakhand town residents hold torchlight protest as 561 houses develop cracks
A total of 561 houses have developed cracks in the town, the district administration said, reported ANI.
3
14
3,403","{'neg': 0.075, 'neu': 0.901, 'pos': 0.024, 'compound': -0.4019}",-0.4019,neg
70,@indiatvnews,2023-01-05T06:37:37.000Z,"#joshimathsinking! #Uttarakhand residents hold torchlight protest after several houses develop cracks

#Joshimath #PushkarSinghDhami
indiatvnews.com
Joshimath sinking! Uttarakhand residents hold torchlight protest after several houses develop cracks
Joshimath sinking: 'Cracks are also increasing on all the main roads of Sunil Ward due to which people are facing a lot of difficulty in walking,' said Shalendar Panwar.
2
3
1,058","{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.717}",-0.717,neg
71,@tv9gujarati,2023-01-05T03:25:38.000Z,"#Uttarakhand | A large number of people took out a torchlight protest in #Joshimath yesterday as several houses developed deep cracks, leaving them in a panicked state.

#TV9News
8
1,023","{'neg': 0.177, 'neu': 0.777, 'pos': 0.046, 'compound': -0.5719}",-0.5719,neg
72,@IndianExpress,2023-01-05T12:06:49.000Z,"#Uttarakhand | Protests continued in the Himalayan town of #Joshimath as the government began evacuating families staying in houses at risk after developing cracks
indianexpress.com
Protest continues as families in Uttarakhand's Joshimath being evacuated after houses develop cracks
The SDM came to persuade the agitators staging a dharna but he was told that it will continue until decisive action is taken on their demands.
6
13
3,545","{'neg': 0.096, 'neu': 0.869, 'pos': 0.035, 'compound': -0.296}",-0.296,neg
73,@TanushreePande,2023-01-06T13:14:50.000Z,"Very scary situation unfolding in #Joshimath. Massive cracks and fissures in almost all houses, major hotels and roads. More than 700 families are affected. Leaning buildings across the town.

Families tell me, ""The government knew everything since last year but never took any action.""
0:24
177.2K views
133
1,048
2,356
414.1K","{'neg': 0.067, 'neu': 0.933, 'pos': 0.0, 'compound': -0.3708}",-0.3708,neg
74,@vineetkhare,2023-01-06T17:09:29.000Z,"#Joshimath - when we visited the sinking city not long ago!
The following media contains potentially sensitive content. Change settings
view
From
BBC News Hindi
4
35
88
18.8K","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
75,@ArshIsmail,2023-01-06T20:31:52.000Z,"New favorites
@TanushreePande
 ,

Excellent ground reporting.

The first reporter to reach #Joshimath, I guess.
From
NDTV
32
155
403
45.1K","{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.765}",0.765,pos
76,@neelufisherman,2023-01-06T13:48:25.000Z,"Panuati effect is real....look around...#Joshimath
2
8
25
1,118","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
77,@kazimtweets,2023-01-06T08:36:12.000Z,"#Joshimath, an entire city up above the hills in #Uttarakhand is on the verge of being vanished and no one is more responsible for this than the state, government, and their lust for development no matter even if it means destroying nature. 1/4
5
31
81
10.1K","{'neg': 0.152, 'neu': 0.778, 'pos': 0.07, 'compound': -0.6494}",-0.6494,neg
78,@ndtv,2023-01-06T12:59:32.000Z,"Watch: Shailender Panwar, Municipality Chairman of Joshimath, on land subsidence and damages taking place in Uttarakhand's #Joshimath
1
10
45
11.4a","{'neg': 0.132, 'neu': 0.868, 'pos': 0.0, 'compound': -0.4404}",-0.4404,neg
79,@TanushreePande,2023-01-06T14:04:33.000Z,"Listen to the little girl who had to spend chilly nights on streets in #Joshimath as her house started sinking 2 nights ago. She says, ""Govt knew everything since last yr but never took any action. Now people are losing their houses & living under the fear of losing their lives""
NDTV
@ndtv
,
Jan 6
#NDTVExclusive | Ground Report From Joshimath: Building Leans On Another, Cracks On Roads

NDTV's Tanushree Pandey reports
9
32
147
12.7K","{'neg': 0.14, 'neu': 0.86, 'pos': 0.0, 'compound': -0.9022}",-0.9022,neg
80,@CNBCTV18News,2023-01-06T14:19:23.000Z,"National Disaster Response Force got dispatched to #Uttarakhand's #Joshimath after cracks appeared in nearly 600 residences impacting 3,000 families. Locals blame NTPC tunnel and other construction projects.
@ArchanaaSolanki
 have the details.
2:15
3,983 views
2
18
15
18.5K","{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.7579}",-0.7579,neg
81,@mayank_sxn,2023-01-06T22:29:27.000Z,"What's happening in #JoshiMath is dreadful, ignorance of #NoidaMedia & the government is shameful. One of the important holy pilgrimage of #Hinduism is under threat.

Why are the flag bearers of #Hindutva quiet on it?

#Save_JoshiMath
8
19
872","{'neg': 0.262, 'neu': 0.699, 'pos': 0.039, 'compound': -0.8807}",-0.8807,neg
82,@ians_india,2023-01-06T23:38:30.000Z,"Panic heightened among the residents of #Uttarakhand's #Joshimath as cracks developed in hundreds of houses and other structures due to the #soil_shifting in the holy town.
1
11
30
2,978","{'neg': 0.105, 'neu': 0.895, 'pos': 0.0, 'compound': -0.5106}",-0.5106,neg
83,@TewariAmishi,2023-01-06T13:38:47.000Z,"Development without taking into account the environmental risks and challenges is a full proof recipe for disaster. #Joshimath, a town in #Uttarakhand is #sinking. This thread provides a simple explanation on the issue.
Social Development for Communities Foundation
@sdcfoundationuk
,
Jan 6
Explained: Why Joshimath is sinking
Show this thread
1
1
7
328","{'neg': 0.123, 'neu': 0.851, 'pos': 0.026, 'compound': -0.7096}",-0.7096,neg
84,@HarshVatsa7,2023-01-06T12:21:16.000Z,"#Joshimath lies in the Higher Himalayan Crystalline rocks bounded by the Munsiari Thrust in the southwest and a thick sequence of Tethyan sedimentary rocks in the north. The MCT passes in the close proximity of the Joshimath town. Brilliant analysis by
@BareeshVarsha
 varsha singh
@BareeshVarsha
,
Jan 6
The Main Central Thrust (rift) passes near Joshimath. This part is active because of the geomorphic feature here. 10 km of this central thrust. There should be no construction work within its scope. Joshimath is in the most sensitive seismic zone 5 in terms of earthquakes.
Show this thread
4
17
1,591","{'neg': 0.049, 'neu': 0.888, 'pos': 0.063, 'compound': 0.3612}",0.3612,pos
85,@ani_digital,2023-01-06T02:57:36.000Z,"Uttarakhand CM Pushkar Singh Dhami to lead Joshimath rescue and rehabilitation operations

read
@ANI
 Story | https://aninews.in/news/national/general-news/uttarakhand-cm-pushkar-singh-dhami-to-lead-joshimath-rescue-and-rehabilitation-operations20230106081031/…
#Uttarakhand #Joshimath #PushkarSinghDhami
9
16
389
30K","{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.5106}",0.5106,pos
86,@Anoopnautiyal1,2023-01-06T06:17:20.000Z,"Although this was posted just 10 days ago on Dec 27, it feels like a long time. It seems unbelievable that the situation has deteriorated so rapidly in #Joshimath in #Uttarakhand. In our own ways, let us express solidarity & hope for the best for the people of the battered town
Anoop Nautiyal
@anoopnautiyal1
,
27 Dec 2022
My prayers and sympathies with the people of #Joshimath in #Uttarakhand. Sharing a write up on the enclosed link as well. Hope we will have some solid & sustainable solutions soon.

https://bit.ly/Joshimathisinking…
2
5
46
2,435","{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.967}",0.967,pos
87,@Anoopnautiyal1,2023-01-06T06:54:29.000Z,"Glad to be sharing a simple explainer & thread on why #Joshimath in district #Chamoli in #Uttarakhand is sinking.

Hope you find this summary easy & helpful!
Social Development for Communities Foundation
@sdcfoundationuk
,
Jan 6
Explained: Why Joshimath is sinking
Show this thread
1
5
26
2,133","{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.9286}",0.9286,pos
88,@ndtvvideos,2023-01-06T12:47:37.000Z,"Ground Report: Sinking #Joshimath, Cracks In 100s Of Houses

NDTV's Tanushree Pandey reports
8:19
35.5K views
From
NDTV
1
8
602","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
89,@FekuBuster,2023-01-06T03:21:58.000Z,"Hope these #Joshimath protesters won't be called #TukdeTukdeGang

They are merely protesting against a Jumla King whose ill-conceived projects are making Tukde Tukde of the ground beneath their houses.
Economic Times
@EconomicTimes
,
Jan 6
#Joshimath is sinking: #Uttarakhand residents hold torchlight protest after several houses develop cracks.
3
5
299","{'neg': 0.13, 'neu': 0.814, 'pos': 0.056, 'compound': -0.4215}",-0.4215,neg
90,@timesofindia,2023-01-06T04:40:30.000Z,"#CharDham road works, key projects come to a halt in #Joshimath

Read: http://toi.in/9sWfUb87/a24gk
1
1
13
19.7K","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
91,@CNBCTV18News,2023-01-06T05:47:12.000Z,"#Joshimath in Uttarakhand's Chamoli district has been facing land subsidence, resulting in cracks in homes and other structures, making it risky for residents to live there.

Why is the land in #Joshimathsinking?
@ShlokaBadkar
 findout.
cnbctv18.com
Homestay owners in Joshimath, surrounding areas shut shop, stare at uncertainty as land 'sinks'
Joshimath also falls on the way to Badrinath, Auli and treks such as the Valley of Flowers and Hemkund Sahib. The journey from Delhi/Rishikesh to these destinations is long and so travelers usually...
2
3
2,010","{'neg': 0.049, 'neu': 0.951, 'pos': 0.0, 'compound': -0.4939}",-0.4939,neg
92,@TheQuint,2023-01-06T11:22:27.000Z,"On the morning of 3 January, miniscule cracks in roadways had increased in size, and approximately 561 buildings had cracks in their walls and floors, and the ground could be seen breaking apart in agricultural fields in #Uttarakhand's #Joshimath.
thequint.com
Joshimath: Survey Confirms Worst Fears, Sinking Caused By Underground Vacuum
""Water coming from underground is dangerous as it's creating a vacuum, causing sinking,"" said an official.
2
14
2,468","{'neg': 0.133, 'neu': 0.81, 'pos': 0.057, 'compound': -0.7717}",-0.7717,neg
93,@FekuBuster,2023-01-06T02:44:33.000Z,"#AareyForest protesters were cursed and abused for opposing the Aarey Car Shed.

Hope the fate of #Joshimath's residents opens the eyes of naive fools who confuse ""Vinash"" with ""Vikas"".
msn.com
Char Dham road works, key projects come to a halt in Joshimath
The order signed by the ADM of Joshimath Abhishek Tripathi, a copy of which is with TOI, said: ""In the wake of the sinking of areas in Joshimath and in view of the present situation, the Helang...
9
22
1,087","{'neg': 0.14, 'neu': 0.827, 'pos': 0.033, 'compound': -0.8176}",-0.8176,neg
94,@IndianExpress,2023-01-06T10:05:20.000Z,"Joshimath: A key town on route to Badrinath and Hemkund Sahib, now 'sinking'

#joshimath #joshimathsinking
indianexpress.com
Joshimath: A key town on route to Badrinath and Hemkund Sahib, now 'sinking'
The town observed a bandh to protest against administrative indifference to the plight of residents and the ""NTPC projects which have led to its gradual sinking"".
1
2
2,442","{'neg': 0.059, 'neu': 0.941, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
95,@htTweets,2023-01-06T16:47:04.000Z,"#Explained | After land subsidence was reported in Uttarakhand's #Joshimath by protesting locals, measures by the state government have been put in place to tackle the disaster.
hindustantimes.com
Explained: Cracks on buildings. Why is Uttarakhand's Joshimath sinking?
The panel's findings stated that ground subsidence — a gradual settling or sudden sinking of the earth's surface due to the removal or displacement of subsurface materials — has induced structural...
1
1
9
3,251","{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.7845}",-0.7845,neg
96,@timesofindia,2023-01-06T03:50:30.000Z,"Cracks in houses, jittery locals block NH for 8 hours in #Joshimath

Thousands of anxious residents of Joshimath, where houses have been developing large cracks, blocked national highway-58 for eight hours on Thursday morning.
timesofindia.indiatimes.com
Cracks in houses, jittery locals block NH for 8 hours in Joshimath | India News - Times of India
India News: The district administration will earmark the land where the prefabricated houses will come up, a government order issued by additional district magist
7
5,515","{'neg': 0.115, 'neu': 0.793, 'pos': 0.092, 'compound': -0.0088}",-0.0088,neg
97,@htTweets,2023-01-06T06:42:42.000Z,"The #Uttarakhand government halted construction works in and around #Joshimath as protests intensified over land subsidence that has caused cracks in at least 500 homes, threatening to bring them down

(Ajay Ramola reports)
hindustantimes.com
Govt projects halted as Joshimath stir escalates
A government survey found that 561 houses have developed cracks - a problem that appears to spread across the town where the ground has shown signs of shifting, officials said
2
13
2,414","{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.7906}",-0.7906,neg
98,@sam_alawami,2023-01-07T08:35:45.000Z,"Urgent: News of a Major Global Calamity..
Imam Mahdi Nasser Mohammed Al-Yamani
05-March-2022 AD
https://mahdialumma.org/showthread.php?p=372743…
,
#deprem #RipLegend #JHOPE #AUSvSA #BLACKPINK #McCarthy #KevinMcCarthy #KrantiTrailer #ENHYPEN #Okkadu #Joshimath
19
91
92
1,786","{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.2023}",0.2023,pos
99,@RitikaChandola,2023-01-07T18:26:20.000Z,"Video on #Joshimath coming tomorrow >>>>>
2
5
90
2,883","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
100,@ratihegde,2023-01-07T16:16:13.000Z,"Congress BJP
1 child 600 families
On the street without a roof
In winter cold in winter cold

Shameless Politicians of India

#NoCountryForHindus
#joshimath
4
32
47
5,062","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.34}",-0.34,neg
101,@TweetinderKaul,2023-01-07T12:01:01.000Z,"Shouldn't the catastrophe unfolding in #Joshimath be a bigger story than all this other nonsense? It is very easy to say rampant construction has solved but is anyone going to ask what effect Chardham has had? Or other such projects? An entire town is sinking.
8
48
145
10.3K","{'neg': 0.036, 'neu': 0.838, 'pos': 0.126, 'compound': 0.5566}",0.5566,pos
102,@AimimUkofficial,2023-01-07T16:34:52.000Z,"on the instructions of
@nayerkazmi_
  Sir #Uttarakhand Team Protest for #Joshimath.
@Advice
17
114
1,825","{'neg': 0.125, 'neu': 0.875, 'pos': 0.0, 'compound': -0.25}",-0.25,neg
103,@DivyaSoti,2023-01-07T15:31:52.000Z,"Cracks appear in Jyotirmath Premises and around Adi Shankracharya Seat. #joshimath
4
29
47
4,154","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
104,@Newsumindia,2023-01-07T04:11:45.000Z,"After Joshimath, panic spreads in Karnaprayag as more than 50 houses develop cracks.
#Joshimath #Karnprayag #Uttarakhand
4
57
101
11.5a","{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.5106}",-0.5106,neg
105,@sandesh_samant,2023-01-07T17:03:01.000Z,"I'm no expert; but, whenever I travel to the Himalayan towns, I feel extremely bad to see the way the towns look there. Right from Shimla to Gangtok to Manali to Darjeeling to Kohima.. All towns look the same. Totally unplanned, crowded and disastrous. #Joshimath is just one of them.
1
9
36
1,691","{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.9207}",-0.9207,neg
106,@rpsinghkhalsa,2023-01-07T21:49:30.000Z,"Time out!

Shivling at Shankaracharya Madhav Ashram Temple develops cracks. All the temple buildings and Math complex have developed deep cracks. #joshimath
6
10
40
4,163","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
107,@romolabutalia,2023-01-07T11:51:16.000Z,"Let us recall the fate of #Joshimath through the history of dire warnings ignored. Wake up Uttarakhand. Joshimath is manifesting the tragedy of #Devabhoomi #Uttarakhand
down to earth
@down2earthindia
,
Jan 7
#Repost In February last year, veteran environmentalist Ravi Copra had resigned as chairman and member of the High Powered Committee for the Char Dham Project, citing an assault on the Himalayas #Joshimath #JoshimathIsSinking #joshimathsinking

https://downtoearth.org.in/news/environment/-assault-on-the-himalayas-chairman-of-char-dham-committee-resigns-81533…
Show this thread
5
11
1,430","{'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.9493}",-0.9493,neg
