,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,NER,gender
46,46,46,46,Rahul Ranjan,@Ranjana_rahul,2022-12-21T08:23:28.000Z,"Rahul Rajan
@Ranjana_rahul
,
21 Dec 2022","It's appalling to realize how national media has not covered this alarming news in Joshimath.
@atulsati1
 has been singlehanded reporting on this, and it has fallen tone deaf. Houses are developing cracks across the Joshimath region which is an ecologically fragile area.
atul sati
@atulsati1
,
20 Dec 2022
A poor widow woman in Joshimath Singhdwar ward..due to cracks in her house..now on the verge of being homeless..!
1
9
18
1,899",,1.0,9,18,"['https://pbs.twimg.com/profile_images/1470749588369784833/9hcp9KNK_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1605163945563918336/pu/img/OxS4GYIjExdjn3JU.jpg']",https://twitter.com/Ranjana_rahul/status/1605479049513406466,PERSON,male
47,47,47,47,Developing Uttarakhand,@DevelopingUtk,2022-12-21T02:09:31.000Z,"Developing Uttarakhand
@DevelopingUtk
,
21 Dec 2022","Cracks in the houses of 300 families of Joshimath
https://youtu.be/WoKk7TZqraM
#joshimath
#Uttarakhand
youtube.com
Joshimath's steps towards the terrible tragedy || Garhwal #joshimathsinking News...
Cracks in 300 families of Joshimath .... ..Report ByPushpender Singh NegiAppeal:-I have a right to have a wholesome point of view on any given case or ...
61",,,,,[],https://twitter.com/DevelopingUtk/status/1605384942846111744,ORG,
48,48,48,48,Anoop Nautiyal,@Anoopnautiyal1,2022-12-22T04:08:13.000Z,"Anoop Nautiyal
@anoopnautiyal1
,
22 Dec 2022","I am concerned with reports of sinking of #Joshimath town. Based on field surveys, govt experts have also expressed concerns. I urge 
@OfficeofDhami
 to initiate immediate measures to ensure safety of people/town which is the gateway for Badrinath, Hemkund Sahib, Auli, others!
4
27
86
3,763",,4.0,27,86,['https://pbs.twimg.com/media/Fkjd2m6aYAADN5w?format=jpg&name=small'],https://twitter.com/Anoopnautiyal1/status/1605777200288043009,PERSON,male
49,49,49,49,TOI Cities,@TOICitiesNews,2022-12-22T23:57:03.000Z,"TOI Cities
@TOICitiesNews
,
23 Dec 2022","'Joshimath sinking': Key road caves in, hotels, houses develop cracks
timesofindia.indiatimes.com
Uttarakhand's 'Joshimath sinking': Key road caves in, hotels, houses develop cracks | Dehradun News...
Weeks after a multi-institutional team undertook a geological and geotechnical investigation around Joshimath - regarded as gateway to Badrinath and A
1
29",,,1,,['https://pbs.twimg.com/card_img/1616320108527325190/1XQ64ydQ?format=jpg&name=small'],https://twitter.com/TOICitiesNews/status/1606076380483321856,ORG,
50,50,50,50,ARJIT KHARE,@ArjitkhareINC,2022-12-22T04:06:47.000Z,"Arjit Khare
@ArjitkhareINC
,
22 Dec 2022","Mountains of Uttarakhand are rapidly sinking: danger on country's longest Joshimath-Auli ropeway, 36 families shifted
Glaciers are melting due to indiscriminate construction work. The process of mountain subsidence is speeding up.
#uttrakhand
#joshimath #badrinath
1
3
461",,,1,3,['https://pbs.twimg.com/media/Fkjdg_EUAAAZeyU?format=jpg&name=small'],https://twitter.com/ArjitkhareINC/status/1605776843117719552,,
51,51,51,51,• Decay •,@torpid_aggount,2022-12-23T14:12:18.000Z,"•
@torpid_aggount
,
23 Dec 2022","Narsingh Temple famous as a part of Sapt Badri, the temple is also called as Narsingh Badri Temple and a sacred place to visit in Joshimath. The deity of the temple is fourth incarnation of Lord Vishnu (Narsimha Avatar), in the form of half Lion and half man. Feeling Blessed! 
5
179",🅰,,,5,"['https://pbs.twimg.com/media/FkqxArqakAAAsTQ?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FkqxK-jaEAA-Nq2?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FkqxfiAaUAIQo2F?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FkqxprtacAAz3Xp?format=jpg&name=360x360']",https://twitter.com/torpid_aggount/status/1606291612048543745,,
52,52,52,52,The Times Of India,@timesofindia,2022-12-23T05:45:28.000Z,"The Times Of India
@timesofindia
,
23 Dec 2022","'Joshimath sinking': Key road caves in, hotels, houses develop cracks
timesofindia.indiatimes.com
Uttarakhand's 'Joshimath sinking': Key road caves in, hotels, houses develop cracks | Dehradun News...
Weeks after a multi-institutional team undertook a geological and geotechnical investigation around Joshimath - regarded as gateway to Badrinath and A
2
3
5
5,534",,2.0,3,5,['https://pbs.twimg.com/card_img/1616320108527325190/1XQ64ydQ?format=jpg&name=small'],https://twitter.com/timesofindia/status/1606164063246897152,ORG,
53,53,53,53,TOI Uttarakhand,@UttarakhandTOI,2022-12-23T04:38:12.000Z,"Toi Uttarakhand
@uttarkhandoi
,
23 Dec 2022","Uttarakhand's 'Joshimath sinking': Key road caves in, hotels, houses develop cracks
@timesofindia
timesofindia.indiatimes.com
Uttarakhand's 'Joshimath sinking': Key road caves in, hotels, houses develop cracks | Dehradun News...
Weeks after a multi-institutional team undertook a geological and geotechnical investigation around Joshimath - regarded as gateway to Badrinath and A
1
5
2,367",,,1,5,['https://pbs.twimg.com/card_img/1616320108527325190/1XQ64ydQ?format=jpg&name=small'],https://twitter.com/UttarakhandTOI/status/1606147133962276867,ORG,
54,54,54,54,Uttarakhand Culture,@Uttarakhand1996,2022-12-24T08:21:11.000Z,"Uttarakhand Culture
@Uttarakhand1996
,
24 Dec 2022","Narsingh Mandir Joshimath
3
54",,,,3,['https://pbs.twimg.com/media/Fkuq7uKUoAAjYXE?format=jpg&name=small'],https://twitter.com/Uttarakhand1996/status/1606565637559816193,,
55,55,55,55,The Lallantop,@TheLallantop,2022-12-24T14:41:05.000Z,"The Lallantop
@thelalantop
,
24 Dec 2022","In many areas of Joshimath, people's houses are sinking under the ground. Cracks are coming on the walls. Local people say that this has been happening for many days. People are scared, they are worried about their safety.
#joshimath
thellantop.com
Land sinking in Uttarakhand, huge cracks on the walls, people on the streets
Local people say that in the last one year, the incidents of land subsidence have increased a lot in Joshimath.
22
187
12.6K",,,22,187,['https://pbs.twimg.com/card_img/1614462370180468736/bWKF8Waz?format=jpg&name=small'],https://twitter.com/TheLallantop/status/1606661243909345285,ORG,
56,56,56,56,Devbhoomi Dialogue,@Devbhoomidialo,2022-12-24T13:51:01.000Z,"Devbhoomi Dialogue
@devbhoomidialo
,
24 Dec 2022","Joshimath is in danger. There are huge cracks on 300 houses of Joshimath Municipality area. The only demand of the people is that there should be safe rehabilitation immediately. #Joshimath #LandslideEffect #JoshimathSinking #CracksInHouses #Rehabilitation #Uttarakhand
@atulsati1
Devbhoomi Dialogue
@devbhoomidialo
Joshimath, a city of mythological and religious importance, is under threat. There are huge cracks on 300 houses of Joshimath Municipality area. The only demand of the people is that there should be safe rehabilitation immediately. #Joshimath #LandslideEffect #JoshimathSinking #CracksInHouses #Rehabilitation #Utt
2
13
23
2,247",,2.0,13,23,"['https://pbs.twimg.com/card_img/1616357668410785800/eHKxG3UT?format=jpg&name=orig', 'https://pbs.twimg.com/profile_images/1512429297549873161/P9wSLYAp_mini.jpg']",https://twitter.com/Devbhoomidialo/status/1606648645289328640,ORG,
57,57,57,57,enews24x7.in,@enews24x7_in,2022-12-24T11:56:21.000Z,"enews24x7.in
@enews24x7_in
,
24 Dec 2022","There is a sound of destruction in Uttarakhand! Danger on Joshimath-Auli ropeway...

#Joshimath #AuliRopeway #JoshimathAuliRopeway
enews24x7.in
Uttarakhand: Mountains collapsing! Danger on the country's longest Joshimath-Auli ropeway, 513 families in trouble…
Joshimath. Joshimath, the main stop of Badrinath pilgrimage in Uttarakhand, is on the verge of collapse. Big cracks have appeared in 513 houses of 9 wards here. Five families who came under more danger left their homes…
60",,,,,[],https://twitter.com/enews24x7_in/status/1606619785944616961,,
58,58,58,58,Sunil Negi,@sunilnegi669,2022-12-25T05:14:17.000Z,"Sunil Negi
@sunilnegi669
,
25 Dec 2022","Joshimath sinking, people protesting vociferously, hundreds of houses developing cracks, risks to lives escalating, but Uttarakhand leaders maintain silence. Why is it. Are human lives not significant for them. Are they waiting for a massive tragedy to occur? We want answers!
1
18
22
1,826",,1.0,18,22,['https://pbs.twimg.com/media/FkzJuUcaAAENs8y?format=jpg&name=small'],https://twitter.com/sunilnegi669/status/1606880991595073536,PERSON,male
59,59,59,59,V,@TRSaranathan,2022-12-25T02:13:10.000Z,"V
@TRSarathan
,
25 Dec 2022","Joshimath sinking!
ALT
4
1
352",,,4,1,['https://pbs.twimg.com/media/FkygSdmakAAJAeF?format=jpg&name=small'],https://twitter.com/TRSaranathan/status/1606835410977841158,,
60,60,60,60,Sunil Negi,@sunilnegi669,2022-12-25T04:46:10.000Z,"Sunil Negi
@sunilnegi669
,
25 Dec 2022","Why is it that the genuine and lives threatening grievances of the thousands of people of Joshimath after 100s of houses have developed wide cracks including the land on which pillars of Auli ropeway had been built have developed wide cracks not being heard by CM sir. Why is it?
3
4
620",,,3,4,['https://pbs.twimg.com/media/FkzDTbTaYAA6ORy?format=jpg&name=small'],https://twitter.com/sunilnegi669/status/1606873914231394304,PERSON,male
61,61,61,61,Ananth Rupanagudi,@Ananth_IRAS,2022-12-25T16:40:06.000Z,"Ananth Rupanagudi
@Ananth_IRAS
,
25 Dec 2022","The beautiful capture of the colourful landscape of Malari, a small village near the Indo-Tibetan border near Joshimath in Chamoli district. It's located in the Dhauli Ganga valley at a height of 3048 meters. #Uttarakhand #Travel #landscape #photography 
@The_NehaJoshi
 @alok_bhatt
4
16
87
4,522",,4.0,16,87,['https://pbs.twimg.com/media/Fk1mt7LakAAt4Vp?format=jpg&name=small'],https://twitter.com/Ananth_IRAS/status/1607053584700669952,PERSON,male
62,62,62,62,kautilyasTOI,@kautilyasTOI,2022-12-25T03:51:19.000Z,"kautilyasTOI
@kautilyasTOI
,
25 Dec 2022","#Joshimath sinking: Thousands of fearful residents hit road in protest #Uttarakhand
@timesofindia
 @UttarakhandTOI
 https://timesofindia.indiatimes.com/city/dehradun/joshimath-sinking-thousands-of-fearful-residents-hit-road-in-protest/articleshow/96488198.cms…
Download the TOI app now:
https://timesofindia.onelink.me/mjFd/toisupershare…
timesofindia.indiatimes.com
Joshimath sinking: Thousands of fearful residents hit road in protest. Dehradun News - Times of...
Thousands of people staged a protest in Joshimath on Saturday to draw the government's attention to the issue of their houses developing cracks as a
1
137",,,,1,['https://pbs.twimg.com/card_img/1614451867165102081/EZLkddyg?format=jpg&name=small'],https://twitter.com/kautilyasTOI/status/1606860113650024448,ORG,
63,63,63,63,The Times Of India,@timesofindia,2022-12-25T06:29:17.000Z,"The Times Of India
@timesofindia
,
25 Dec 2022","#Joshimath sinking: Thousands of fearful residents hit road in protest

Thousands of people staged a protest in Joshimath on Saturday to draw the government's attention to the issue of their houses developing cracks as a result of the town ""slowly sinking"".
timesofindia.indiatimes.com
Joshimath sinking: Thousands of fearful residents hit road in protest. Dehradun News - Times of...
Thousands of people staged a protest in Joshimath on Saturday to draw the government's attention to the issue of their houses developing cracks as a
1
9
5,720",,,1,9,['https://pbs.twimg.com/card_img/1614451867165102081/EZLkddyg?format=jpg&name=small'],https://twitter.com/timesofindia/status/1606899866814525441,ORG,
64,64,64,64,The Times Of India,@timesofindia,2022-12-25T11:14:31.000Z,"The Times Of India
@timesofindia
,
25 Dec 2022","Uttarakhand: Houses develop cracks in Joshimath, agitated residents protest against administrative inaction
timesofindia.indiatimes.com
Uttarakhand: Houses develop cracks in Joshimath, agitated residents protest against administrative...
Thousands of people staged a protest in Joshimath on Saturday to draw the government's attention to the issue of their houses developing cracks as a result of the town ""slowly sinking"". Residents...
2
9
6,680",,,2,9,['https://pbs.twimg.com/card_img/1614739701042118656/TAoVunj_?format=jpg&name=small'],https://twitter.com/timesofindia/status/1606971646811983874,ORG,
65,65,65,65,TOI Uttarakhand,@UttarakhandTOI,2022-12-25T04:58:51.000Z,"Toi Uttarakhand
@uttarkhandoi
,
25 Dec 2022","Joshimath sinking: Fearful residents hit road in thousands
 https://timesofindia.indiatimes.com/city/dehradun/joshimath-sinking-fearful-residents-hit-road-in-thousands/articleshow/96489931.cms…
@timesofindia
timesofindia.indiatimes.com
Joshimath Sinking: Fearful Residents Hit Road In Thousands | Dehradun News - Times of India
A group of people in Dehradun staged a protest to draw the attention of the government to the issue of their houses developing cracks. They alleged that
32",,,,,['https://pbs.twimg.com/card_img/1613148451117895680/t5UT7cwV?format=jpg&name=small'],https://twitter.com/UttarakhandTOI/status/1606877107677958144,ORG,
66,66,66,66,Harsh vardhan Nakholiya,@harsh_nakholiya,2022-12-25T16:19:02.000Z,"Harsh Vardhan Nakholia
@harsh_nakholia
,
25 Dec 2022","#Save Joshimath
#STOP blind development
#Save lives
2
81",,,,2,"['https://pbs.twimg.com/media/Fk1gxRfaUAAeyFy?format=jpg&name=small', 'https://pbs.twimg.com/media/Fk1gxR3acAI4nZj?format=jpg&name=small']",https://twitter.com/harsh_nakholiya/status/1607048281825357824,PERSON,male
67,67,67,67,Dilip Nirala,@niraladilip2,2022-12-25T16:46:33.000Z,"Dilip Nirala
@niraladilip2
,
25 Dec 2022","The beautiful capture of the colourful landscape of Malari, a small village near the Indo-Tibetan border near Joshimath in Chamoli district. It's located in the Dhauli Ganga valley at a height of 3048 meters.
1
10
253",,,1,10,['https://pbs.twimg.com/media/Fk1mt7LakAAt4Vp?format=jpg&name=small'],https://twitter.com/niraladilip2/status/1607055204587024384,PERSON,male
68,68,68,68,TOI India,@TOIIndiaNews,2022-12-25T00:30:00.000Z,"TOI India
@TOIIndiaNews
,
25 Dec 2022","Joshimath sinking: Thousands of fearful residents hit road in protest
timesofindia.indiatimes.com
Joshimath sinking: Thousands of fearful residents hit road in protest. Dehradun News - Times of...
Thousands of people staged a protest in Joshimath on Saturday to draw the government's attention to the issue of their houses developing cracks as a
1
3
1,549",,1.0,,3,['https://pbs.twimg.com/card_img/1614451867165102081/EZLkddyg?format=jpg&name=small'],https://twitter.com/TOIIndiaNews/status/1606809450698145794,ORG,
69,69,69,69,TOI Uttarakhand,@UttarakhandTOI,2022-12-25T05:17:17.000Z,"Toi Uttarakhand
@uttarkhandoi
,
25 Dec 2022","#WATCH | 'Joshimath sinking': Thousands of fearful residents hit road in protest
2
3
165",,,2,3,['https://pbs.twimg.com/ext_tw_video_thumb/1606881694141001730/pu/img/kNEgFdsTXyNz4wif.jpg'],https://twitter.com/UttarakhandTOI/status/1606881746326544384,ORG,
70,70,70,70,Ishant Mehta,@Ishantmehta8929,2022-12-25T06:18:48.000Z,"Ishant Mehta
@ishantmehta8929
,
25 Dec 2022","Joshimath sinking: Thousands of fearful residents hit road in protest. Dehradun News – Times of India
ndtvnewsindia.com
Joshimath sinking: Thousands of fearful residents hit road in protest. Dehradun News - Times of...
DEHRADUN: Thousands of people staged a protest in Joshimath on Saturday to draw the government's attention to the issue of their houses developing cracks.
14",,,,,[],https://twitter.com/Ishantmehta8929/status/1606897227569549312,PERSON,male
71,71,71,71,jyoti punwani,@jyotipunwani,2022-12-26T08:52:32.000Z,"Jyoti Punwani
@jyotipoonvani
,
26 Dec 2022","Joshimath sinking: will
Center stop #CharDham construction?
#Himalayas
timesofindia.indiatimes.com
Joshimath sinking: Thousands of fearful residents hit road in protest. Dehradun News - Times of...
Thousands of people staged a protest in Joshimath on Saturday to draw the government's attention to the issue of their houses developing cracks as a
2
1
202",,,2,1,['https://pbs.twimg.com/card_img/1614451867165102081/EZLkddyg?format=jpg&name=small'],https://twitter.com/jyotipunwani/status/1607298304429420555,PERSON,female
72,72,72,72,Subhash WXYZ,@SubhashG5156,2022-12-26T17:51:10.000Z,"Subhash WXYZ
@SubhashG5156
,
26 Dec 2022","Char dham roads being widened . Increase in tunnelling 4 dams,increase in tourism footfalls&accompanying infra causing imbalance &aggravated by frequent tremors . Joshimath buildings and roads seeing cracks .No advisory and no corrective action by administration 
@pushkardhami
31",🪖,,,,[],https://twitter.com/SubhashG5156/status/1607433854499028993,,
73,73,73,73,Sarita Tiwari,@saritatiwariuk,2022-12-26T16:17:55.000Z,"Sarita Tiwari
@saritatiwariuk
,
26 Dec 2022","Joshimath: People came out of their homes, more than 500 buildings on the verge of collapse!

#UTTARAKHAND #JOSHIMATH
6
53
111
8,222",,6.0,53,111,['https://pbs.twimg.com/ext_tw_video_thumb/1607409552496160770/pu/img/lHqUnYk6v9eA_sHY.jpg'],https://twitter.com/saritatiwariuk/status/1607410388257345538,PERSON,female
74,74,74,74,The Earth And Climate Initiative,@TheEarthAndCli1,2022-12-26T09:40:26.000Z,"The Earth And Climate Initiative
@TheEarthAndCli1
,
26 Dec 2022","According to a report, rates have come in 500 houses in all the wards of the city.

Landslide started a year ago and now the whole city is rapidly coming under its grip.

Cracks are also coming at the place where there are ropeway towers.

People are raising the demand for protective measures or displacement
#joshimath
1
10
14
1,024",,1.0,10,14,"['https://pbs.twimg.com/media/Fk5QPkfaMAA-KaN?format=jpg&name=small', 'https://pbs.twimg.com/media/Fk5QPkdaYAc7vPw?format=jpg&name=small']",https://twitter.com/TheEarthAndCli1/status/1607310356397031429,ORG,
75,75,75,75,Janjwar Media,@janjwar_com,2022-12-26T16:19:43.000Z,"Janjwar Media
@janjwar_com
,
26 Dec 2022","Everyday Joshimath is sinking into the earth and moving towards certain death, people are in panic and the government is in fun #Joshimath #AtulSati #Bignews #Joshimathnews #Uttarakhand #PushkarSinghDhami
The following media contains potentially sensitive content. Change settings
view
2
2
649",,,2,2,[],https://twitter.com/janjwar_com/status/1607410839803559937,FAC,
76,76,76,76,Uttarakhand Tak,@UttarakhandTak,2022-12-26T16:14:16.000Z,"up to Uttarakhand
@Uttarakhand
,
26 Dec 2022","Joshimath: People came out of their homes, more than 500 buildings on the verge of collapse!

#UTTARAKHAND #JOSHIMATH
2:06
263 views
5
12
639",,,5,12,[],https://twitter.com/UttarakhandTak/status/1607409471026008065,GPE,
77,77,77,77,Anoop Nautiyal,@Anoopnautiyal1,2022-12-27T15:10:17.000Z,"Anoop Nautiyal
@anoopnautiyal1
,
27 Dec 2022","My prayers and sympathies with the people of #Joshimath in #Uttarakhand. Sharing a write up on the enclosed link as well. Hope we will have some solid & sustainable solutions soon.

https://bit.ly/Joshimathisinking…
2
16
50
6,445",,2.0,16,50,['https://pbs.twimg.com/ext_tw_video_thumb/1607755542625398789/pu/img/0hDgs17pqL_nfsaj.jpg'],https://twitter.com/Anoopnautiyal1/status/1607755756807540736,PERSON,male
